,CMC,Name,Rarity,Type_x,Card Kingdom ($),TCGPlayer ($),Face to Face ($),Cardmarket (€),Cardhoarder (Event Ticket - TIX),Salt,Decks,Inclusion,Mana Cost,Text,Stats,URL
1438,2.0,Teleportal,U,Sorcery,0.35,0.1,0.18,0.14,0.03,0.12,3008.0,0.4,{U}{R},"Target creature you control gets +1/+0 until end of turn and can’t be blocked this turn.Overload{3}{U}{R}(You may cast this spell for its overload cost. If you do, change “target” in its text to “each.”)",,https://scryfall.com/card/mm3/193/teleportal
1439,5.0,"Ral, Izzet Viceroy",M,Planeswalker,0.99,0.51,0.73,0.75,0.02,0.23,3007.0,0.4,{3}{U}{R},"+1: Look at the top two cards of your library. Put one of them into your hand and the other into your graveyard.−3: Ral, Izzet Viceroy deals damage to target creature equal to the total number of instant and sorcery cards you own in exile and in your graveyard.−8: You get an emblem with “Whenever you cast an instant or sorcery spell, this emblem deals 4 damage to any target and you draw two cards.”",Loyalty: 5,https://scryfall.com/card/grn/195/ral-izzet-viceroy
1440,3.0,Anax and Cymede,R,Creature,0.49,0.15,0.26,0.16,0.02,0.44,2910.0,0.4,{1}{R}{W},"First strike, vigilanceHeroic— Whenever you cast a spell that targets Anax and Cymede, creatures you control get +1/+1 and gain trample until end of turn.",3/2,https://scryfall.com/card/plist/1072/anax-and-cymede
1441,6.0,Glamorous Outlaw,C,Creature,0.35,0.02,0.11,0.09,0.03,0.0,1622.0,0.4,{3}{U}{B}{R},"When Glamorous Outlaw enters the battlefield, it deals 2 damage to each opponent and you scry 2.{2}, Exile Glamorous Outlaw from your hand: Target land gains “{T}: Add{U},{B}, or{R}” until Glamorous Outlaw is cast from exile. You may cast Glamorous Outlaw for as long as it remains exiled.",4/5,https://scryfall.com/card/snc/190/glamorous-outlaw
1442,5.0,"Lukka, Coppercoat Outcast",M,Planeswalker,0.99,1.1,1.1,0.5,0.46,0.0,6410.0,0.4,{3}{R}{R},"+1: Exile the top three cards of your library. Creature cards exiled this way gain “You may cast this card from exile as long as you control a Lukka planeswalker.”−2: Exile target creature you control, then reveal cards from the top of your library until you reveal a creature card with higher mana value. Put that card onto the battlefield and the rest on the bottom of your library in a random order.−7: Each creature you control deals damage equal to its power to each opponent.",Loyalty: 5,https://scryfall.com/card/plist/368/lukka-coppercoat-outcast
1443,8.0,"Licia, Sanguine Tribune",M,Creature,2.99,3.0,2.57,,2.32,0.0,1520.0,0.4,{5}{R}{W}{B},"This spell costs{1}less to cast for each 1 life you gained this turn.First strike, lifelinkPay 5 life: Put three +1/+1 counters on Licia, Sanguine Tribune. Activate only during your turn and only once each turn.",4/4,https://scryfall.com/card/c17/40/licia-sanguine-tribune
1444,4.0,Involuntary Employment,U,Sorcery,0.35,0.08,0.18,0.1,0.03,0.78,6368.0,0.4,{3}{R},"Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. Create a Treasure token.(It’s an artifact with “{T}, Sacrifice this artifact: Add one mana of any color.”)",,https://scryfall.com/card/snc/110/involuntary-employment
1445,3.0,Lobber Crew,C,Creature,0.35,0.21,0.11,0.1,0.03,0.27,6364.0,0.4,{2}{R},"Defender{T}: Lobber Crew deals 1 damage to each opponent.Whenever you cast a multicolored spell, untap Lobber Crew.",0/4,https://scryfall.com/card/rtr/99/lobber-crew
1446,2.0,Bloodmark Mentor,U,Creature,2.29,2.1,2.94,1.14,0.03,0.69,6355.0,0.4,{1}{R},Red creatures you control have first strike.,1/1,https://scryfall.com/card/ddg/50/bloodmark-mentor
1447,3.0,Anathemancer,U,Creature,0.35,0.29,0.18,0.19,0.03,0.25,3049.0,0.4,{1}{B}{R},"When Anathemancer enters the battlefield, it deals damage to target player equal to the number of nonbasic lands that player controls.Unearth{5}{B}{R}({5}{B}{R}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)",2/2,https://scryfall.com/card/f10/7/anathemancer
1448,5.0,"Alena, Kessig Trapper",U,Creature,0.35,0.09,0.18,0.13,0.04,0.08,6346.0,0.4,{4}{R},First strike{T}: Add an amount of{R}equal to the greatest power among creatures you control that entered the battlefield this turn.Partner(You can have two commanders if both have partner.),4/3,https://scryfall.com/card/cmr/160/alena-kessig-trapper
1449,1.0,Play with Fire,U,Instant,3.49,2.42,4.05,1.83,0.03,0.12,6337.0,0.4,{R},"Play with Fire deals 2 damage to any target. If a player is dealt damage this way, scry 1.(Look at the top card of your library. You may put that card on the bottom of your library.)",,https://scryfall.com/card/dbl/154/play-with-fire
1450,4.0,Macabre Mockery,U,Instant,0.35,0.09,0.18,0.13,0.03,0.12,3028.0,0.4,{2}{B}{R},Put target creature card from an opponent’s graveyard onto the battlefield under your control. It gets +2/+0 and gains haste until end of turn. Sacrifice it at the beginning of the next end step.,,https://scryfall.com/card/rna/191/macabre-mockery
1451,4.0,Shattergang Brothers,R,Creature,0.49,0.25,0.26,0.18,0.02,0.67,1356.0,0.4,{1}{B}{R}{G},"{2}{B}, Sacrifice a creature: Each other player sacrifices a creature.{2}{R}, Sacrifice an artifact: Each other player sacrifices an artifact.{2}{G}, Sacrifice an enchantment: Each other player sacrifices an enchantment.",3/3,https://scryfall.com/card/2x2/275/shattergang-brothers
1452,2.0,Seven Dwarves,C,Creature,0.49,0.27,0.36,0.23,0.03,0.0,6301.0,0.4,{1}{R},Seven Dwarves gets +1/+1 for each other creature named Seven Dwarves you control.A deck can have up to seven cards named Seven Dwarves.,2/2,https://scryfall.com/card/eld/141/seven-dwarves
1453,2.0,"Grenzo, Dungeon Warden",R,Creature,0.39,0.28,0.55,0.41,0.02,0.23,3012.0,0.4,{X}{B}{R},"Grenzo, Dungeon Warden enters the battlefield with X +1/+1 counters on it.{2}: Put the bottom card of your library into your graveyard. If it’s a creature card with power less than or equal to Grenzo’s power, put it onto the battlefield.",2/2,https://scryfall.com/card/tsr/378/grenzo-dungeon-warden
1454,6.0,"Numot, the Devastator",R,Creature,0.99,1.18,1.1,0.28,0.02,0.44,1427.0,0.4,{3}{U}{R}{W},"FlyingWhenever Numot, the Devastator deals combat damage to a player, you may pay{2}{R}. If you do, destroy up to two target lands.",6/6,https://scryfall.com/card/cmd/215/numot-the-devastator
1455,3.0,Prodigal Pyromancer,U,Creature,0.35,0.09,0.11,0.03,0.03,0.0,6244.0,0.4,{2}{R},{T}: Prodigal Pyromancer deals 1 damage to any target.,1/1,https://scryfall.com/card/tsr/180/prodigal-pyromancer
1456,3.0,"Valduk, Keeper of the Flame",U,Creature,0.35,0.03,0.18,0.05,0.03,0.2,6236.0,0.4,{2}{R},"At the beginning of combat on your turn, for each Aura and Equipment attached to Valduk, Keeper of the Flame, create a 3/1 red Elemental creature token with trample and haste. Exile those tokens at the beginning of the next end step.",3/2,https://scryfall.com/card/cmm/266/valduk-keeper-of-the-flame
1457,2.0,Nivix Guildmage,U,Creature,0.35,0.08,0.18,0.06,0.03,0.05,2919.0,0.4,{U}{R},"{1}{U}{R}: Draw a card, then discard a card.{2}{U}{R}: Copy target instant or sorcery spell you control. You may choose new targets for the copy.",2/2,https://scryfall.com/card/gk1/42/nivix-guildmage
1458,4.0,Everquill Phoenix,R,Creature,0.49,0.07,0.26,0.05,0.04,0.07,6213.0,0.4,{2}{R}{R},"Mutate{3}{R}(If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.)FlyingWhenever this creature mutates, create a red artifact token named Feather with “{1}, Sacrifice Feather: Return target Phoenix card from your graveyard to the battlefield tapped.”",4/4,https://scryfall.com/card/moc/275/everquill-phoenix
1459,3.0,Rummaging Goblin,C,Creature,0.35,0.02,0.11,0.03,0.03,0.0,6211.0,0.4,{2}{R},"{T}, Discard a card: Draw a card.",1/1,https://scryfall.com/card/j22/591/rummaging-goblin
1460,2.0,Khenra Spellspear,U,Creature,0.35,0.13,,,0.03,0.11,2908.0,0.4,{1}{R},"TrampleProwess(Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.){3}{U/P}: Transform Khenra Spellspear. Activate only as a sorcery.({U/P}can be paid with either{U}or 2 life.)",2/2,https://scryfall.com/card/mom/151/khenra-spellspear-gitaxian-spellstalker
1461,4.0,"Farideh, Devil's Chosen",U,Creature,0.35,0.05,0.18,0.02,0.03,0.11,2906.0,0.4,{2}{U}{R},"Dark One’s Own Luck— Whenever you roll one or more dice, Farideh, Devil’s Chosen gains flying and menace until end of turn. If any of those results was 10 or higher, draw a card.",3/3,https://scryfall.com/card/afr/221/farideh-devils-chosen
1462,2.0,Critical Hit,U,Instant,0.35,0.07,0.18,0.07,0.03,0.08,6198.0,0.4,{1}{R},"Target creature gains double strike until end of turn.When you roll a natural 20, return Critical Hit from your graveyard to your hand.(A natural 20 is a roll that displays 20 on the die.)",,https://scryfall.com/card/afr/137/critical-hit
1463,2.0,Veteran Motorist,U,Creature,0.35,0.04,0.18,0.13,0.03,0.36,2786.0,0.4,{R}{W},"When Veteran Motorist enters the battlefield, scry 2.Whenever Veteran Motorist crews a Vehicle, that Vehicle gets +1/+1 until end of turn.",3/1,https://scryfall.com/card/klr/212/veteran-motorist
1464,3.0,Goblinslide,U,Enchantment,0.35,0.15,0.18,0.18,0.03,0.33,6139.0,0.4,{2}{R},"Whenever you cast a noncreature spell, you may pay{1}. If you do, create a 1/1 red Goblin creature token with haste.",,https://scryfall.com/card/ktk/109/goblinslide
1465,3.0,"Ludevic, Necro-Alchemist",M,Creature,1.99,0.9,1.47,2.24,0.28,0.1,2871.0,0.4,{1}{U}{R},"At the beginning of each player’s end step, that player may draw a card if a player other than you lost life this turn.Partner(You can have two commanders if both have partner.)",1/4,https://scryfall.com/card/cmr/525/ludevic-necro-alchemist
1466,3.0,Delirium,U,Instant,0.49,0.67,0.73,0.31,0.04,0.38,2941.0,0.4,{1}{B}{R},Cast this spell only during an opponent’s turn.Tap target creature that player controls. That creature deals damage equal to its power to the player. Prevent all combat damage that would be dealt to and dealt by the creature this turn.,,https://scryfall.com/card/mir/260/delirium
1467,2.0,Path of Mettle,R,Enchantment,0.49,0.32,,,0.02,0.1,2773.0,0.4,{R}{W},"When Path of Mettle enters the battlefield, it deals 1 damage to each creature that doesn’t have first strike, double strike, vigilance, or haste.Whenever you attack with at least two creatures that have first strike, double strike, vigilance, and/or haste, transform Path of Mettle.",,https://scryfall.com/card/rix/165/path-of-mettle-metzali-tower-of-triumph
1468,3.0,Gandalf's Sanction,U,Sorcery,0.35,0.05,0.18,0.08,0.03,0.71,2860.0,0.4,{1}{U}{R},"Gandalf’s Sanction deals X damage to target creature, where X is the number of instant and sorcery cards in your graveyard. Excess damage is dealt to that creature’s controller instead.",,https://scryfall.com/card/ltr/208/gandalfs-sanction
1469,3.0,"Gut, True Soul Zealot",U,Creature,0.35,0.07,0.18,0.11,2.08,0.09,6106.0,0.4,{2}{R},"Whenever you attack, you may sacrifice another creature or an artifact. If you do, create a 4/1 black Skeleton creature token with menace that’s tapped and attacking.(It can’t be blocked except by two or more creatures.)Choose a Background(You can have a Background as a second commander.)",2/2,https://scryfall.com/card/clb/180/gut-true-soul-zealot
1470,4.0,Rekindling Phoenix,M,Creature,0.99,0.31,0.73,0.49,0.03,0.36,6094.0,0.4,{2}{R}{R},"FlyingWhen Rekindling Phoenix dies, create a 0/1 red Elemental creature token with “At the beginning of your upkeep, sacrifice this creature and return target card named Rekindling Phoenix from your graveyard to the battlefield. It gains haste until end of turn.”",4/3,https://scryfall.com/card/ncc/273/rekindling-phoenix
1471,4.0,Glory of Warfare,R,Enchantment,0.79,0.53,0.73,0.51,0.02,0.0,2759.0,0.4,{2}{R}{W},"As long as it’s your turn, creatures you control get +2/+0.As long as it’s not your turn, creatures you control get +0/+2.",,https://scryfall.com/card/hop/88/glory-of-warfare
1472,4.0,Blood Mist,U,Enchantment,0.35,0.21,0.18,0.21,0.03,0.44,6074.0,0.4,{3}{R},"At the beginning of combat on your turn, target creature you control gains double strike until end of turn.",,https://scryfall.com/card/sir/144/blood-mist
1473,3.0,"Elmar, Ulvenwald Informant",R,Creature,0.49,0.23,0.26,0.15,,0.14,2720.0,0.4,{1}{R}{G},"HasteWhenever you cast your second spell each turn, untap target creature, then investigate.(Create a colorless Clue artifact token with “{2}, Sacrifice this artifact: Draw a card.”)Friends forever(You can have two commanders if both have friends forever.)",3/2,https://scryfall.com/card/sld/345/elmar-ulvenwald-informant
1474,2.0,Akki Ronin,C,Creature,0.35,0.01,0.11,0.08,0.01,0.08,6058.0,0.4,{1}{R},"Whenever a Samurai or Warrior you control attacks alone, you may discard a card. If you do, draw a card.",1/3,https://scryfall.com/card/neo/131/akki-ronin
1475,4.0,Experimental Overload,U,Sorcery,0.35,0.1,0.18,0.08,0.03,0.0,2836.0,0.4,{2}{U}{R},"Create an X/X blue and red Weird creature token, where X is the number of instant and sorcery cards in your graveyard. Then you may return an instant or sorcery card from your graveyard to your hand. Exile Experimental Overload.",,https://scryfall.com/card/m21/218/experimental-overload
1476,6.0,"Oros, the Avenger",R,Creature,0.59,0.49,0.55,0.25,0.02,0.5,1441.0,0.4,{3}{R}{W}{B},"FlyingWhenever Oros, the Avenger deals combat damage to a player, you may pay{2}{W}. If you do, Oros deals 3 damage to each nonwhite creature.",6/6,https://scryfall.com/card/cma/188/oros-the-avenger
1477,2.0,Magmatic Channeler,R,Creature,0.49,0.12,0.26,0.26,0.02,0.11,6015.0,0.4,{1}{R},"As long as there are four or more instant and/or sorcery cards in your graveyard, Magmatic Channeler gets +3/+1.{T}, Discard a card: Exile the top two cards of your library, then choose one of them. You may play that card this turn.",1/3,https://scryfall.com/card/j22/571/magmatic-channeler
1478,1.0,Norin the Wary,R,Creature,1.99,1.65,2.2,1.02,0.02,0.2,6013.0,0.4,{R},"When a player casts a spell or a creature attacks, exile Norin the Wary. Return it to the battlefield under its owner’s control at the beginning of the next end step.",2/1,https://scryfall.com/card/fmb1/55/norin-the-wary
1479,4.0,Cult of Skaro,R,Creature,0.69,0.2,0.55,0.47,,0.0,1520.0,0.4,{1}{U}{B}{R},"Whenever Cult of Skaro attacks, choose one at random —•Thay— Put a +1/+1 counter on each artifact creature you control.•Caan— Draw two cards.•Sec— Create a 3/3 black Dalek artifact creature token with menace.•Jast— Each opponent loses 4 life.",4/4,https://scryfall.com/card/who/117/cult-of-skaro
1480,5.0,Wrathful Raptors,R,Creature,5.99,11.81,1.84,2.24,0.17,0.0,6000.0,0.4,{4}{R},"TrampleWhenever a Dinosaur you control is dealt damage, it deals that much damage to any target that isn’t a Dinosaur.",5/5,https://scryfall.com/card/lcc/56/wrathful-raptors
1481,5.0,Confusion in the Ranks,R,Enchantment,3.49,3.42,2.94,1.37,0.02,1.39,5997.0,0.4,{3}{R}{R},"Whenever an artifact, creature, or enchantment enters the battlefield, its controller chooses target permanent another player controls that shares a card type with it. Exchange control of those permanents.",,https://scryfall.com/card/mrd/87/confusion-in-the-ranks
1482,10.0,Decree of Annihilation,R,Sorcery,1.99,2.06,2.2,1.26,0.03,2.34,5993.0,0.4,{8}{R}{R},"Exile all artifacts, creatures, and lands from the battlefield, all cards from all graveyards, and all cards from all hands.Cycling{5}{R}{R}({5}{R}{R}, Discard this card: Draw a card.)When you cycle Decree of Annihilation, destroy all lands.",,https://scryfall.com/card/plist/127/decree-of-annihilation
1483,3.0,Frenetic Efreet,R,Creature,4.99,5.64,4.42,3.26,0.79,0.58,2804.0,0.4,{1}{U}{R},"Flying{0}: Flip a coin. If you win the flip, Frenetic Efreet phases out. If you lose the flip, sacrifice Frenetic Efreet.(While it’s phased out, it’s treated as though it doesn’t exist. It phases in before you untap during your next untap step.)",2/1,https://scryfall.com/card/wc97/jk264/frenetic-efreet
1484,4.0,Madrush Cyclops,R,Creature,0.69,0.31,0.55,0.33,0.02,0.41,1287.0,0.4,{1}{B}{R}{G},Creatures you control have haste.,3/4,https://scryfall.com/card/arb/119/madrush-cyclops
1485,1.0,Bloodfire Dwarf,C,Creature,0.35,0.31,0.11,0.23,0.04,0.17,5979.0,0.4,{R},"{R}, Sacrifice Bloodfire Dwarf: It deals 1 damage to each creature without flying.",1/1,https://scryfall.com/card/apc/56/bloodfire-dwarf
1486,3.0,Merchant of the Vale,C,Creature,0.35,0.06,,,0.03,0.0,5977.0,0.4,{2}{R},"{2}{R}, Discard a card: Draw a card.",2/3,https://scryfall.com/card/eld/131/merchant-of-the-vale-haggle
1487,4.0,Inner Fire,C,Sorcery,0.35,0.45,0.18,0.19,0.03,0.62,5968.0,0.4,{3}{R},Add{R}for each card in your hand.,,https://scryfall.com/card/sok/105/inner-fire
1488,3.0,"Arcee, Sharpshooter",M,Creature,0.99,0.73,,,0.48,1.08,2705.0,0.4,{1}{R}{W},"More Than Meets the Eye{R}{W}(You may cast this card converted for{R}{W}.)First strike{1}, Remove one or more +1/+1 counters from Arcee: It deals that much damage to target creature. Convert Arcee.",2/2,https://scryfall.com/card/bot/7/arcee-sharpshooter-arcee-acrobatic-coupe
1489,6.0,Warmonger Hellkite,R,Creature,0.49,0.18,0.26,0.19,0.78,0.36,5960.0,0.4,{4}{R}{R},FlyingAll creatures attack each combat if able.{1}{R}: Attacking creatures get +1/+0 until end of turn.,5/5,https://scryfall.com/card/clb/814/warmonger-hellkite
1490,10.0,Greater Gargadon,R,Creature,0.49,0.1,0.26,0.14,0.02,0.1,5952.0,0.4,{9}{R},"Suspend 10—{R}Sacrifice an artifact, creature, or land: Remove a time counter from Greater Gargadon. Activate only if Greater Gargadon is suspended.",9/7,https://scryfall.com/card/2x2/111/greater-gargadon
1491,3.0,Furious Rise,U,Enchantment,0.35,0.02,0.18,0.04,0.03,0.08,5937.0,0.4,{2}{R},"At the beginning of your end step, if you control a creature with power 4 or greater, exile the top card of your library. You may play that card until you exile another card with Furious Rise.",,https://scryfall.com/card/cmm/225/furious-rise
1492,5.0,"Maarika, Brutal Gladiator",R,Creature,1.99,1.66,1.47,0.67,,0.29,1277.0,0.4,{2}{B}{R}{G},"Maarika, Brutal Gladiator must be blocked if able.As long as it’s your turn, Maarika has indestructible.Whenever Maarika deals damage to a creature, if that creature was dealt excess damage this turn, that creature’s controller sacrifices a noncreature, nonland permanent.",7/4,https://scryfall.com/card/sld/435/maarika-brutal-gladiator
1493,1.0,Gleeful Demolition,U,Sorcery,0.49,0.82,0.55,0.35,0.03,0.14,5924.0,0.4,{R},"Destroy target artifact. If you controlled that artifact, create three 1/1 red Phyrexian Goblin creature tokens.",,https://scryfall.com/card/one/134/gleeful-demolition
1494,2.0,Moria Marauder,R,Creature,0.49,0.45,0.26,0.42,0.02,0.38,5918.0,0.4,{R}{R},"Double strikeWhenever a Goblin or Orc you control deals combat damage to a player, exile the top card of your library. You may play that card this turn.",1/1,https://scryfall.com/card/ltr/138/moria-marauder
1495,2.0,Explosive Entry,C,Sorcery,0.35,0.02,0.11,0.08,0.01,0.0,5914.0,0.4,{1}{R},Destroy up to one target artifact. Put a +1/+1 counter on up to one target creature.,,https://scryfall.com/card/neo/139/explosive-entry
1496,2.0,Fight to the Death,R,Instant,1.99,1.18,1.84,0.61,0.02,0.09,2677.0,0.4,{R}{W},Destroy all blocking creatures and all blocked creatures.,,https://scryfall.com/card/arb/97/fight-to-the-death
1497,2.0,Brute Strength,C,Instant,0.35,0.02,0.11,0.03,0.03,0.13,5898.0,0.4,{1}{R},Target creature gets +3/+1 and gains trample until end of turn.,,https://scryfall.com/card/akr/142/brute-strength
1498,3.0,"Wayta, Trainer Prodigy",M,Creature,0.99,1.18,0.73,0.37,2.0,0.0,1430.0,0.4,{R}{G}{W},"Haste{2}{G},{T}: Target creature you control fights another target creature. This ability costs{2}less to activate if it targets two creatures you control.If a creature you control being dealt damage causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time.",1/5,https://scryfall.com/card/lcc/7/wayta-trainer-prodigy
1499,4.0,Volley Veteran,U,Creature,0.35,0.1,0.18,0.08,0.03,0.29,5869.0,0.4,{3}{R},"When Volley Veteran enters the battlefield, it deals damage to target creature an opponent controls equal to the number of Goblins you control.",4/2,https://scryfall.com/card/j22/619/volley-veteran
1500,4.0,Foray of Orcs,U,Sorcery,0.35,0.03,0.18,0.05,0.02,0.56,5864.0,0.4,{3}{R},"Amass Orcs 2. When you do, Foray of Orcs deals X damage to target creature an opponent controls, where X is the amassed Army’s power.(To amass Orcs 2, put two +1/+1 counters on an Army you control. It’s also an Orc. If you don’t control an Army, create a 0/0 black Orc Army creature token first.)",,https://scryfall.com/card/ltr/128/foray-of-orcs
1501,2.0,Doublecast,U,Sorcery,0.35,0.16,0.18,0.12,0.03,0.42,5836.0,0.4,{R}{R},"When you cast your next instant or sorcery spell this turn, copy that spell. You may choose new targets for the copy.",,https://scryfall.com/card/jmp/307/doublecast
1502,1.0,Red Sun's Zenith,R,Sorcery,1.29,0.46,1.1,0.25,0.02,0.0,5835.0,0.4,{X}{R},"Red Sun’s Zenith deals X damage to any target. If a creature dealt damage this way would die this turn, exile it instead. Shuffle Red Sun’s Zenith into its owner’s library.",,https://scryfall.com/card/mbs/74/red-suns-zenith
1503,2.0,Popular Entertainer,R,Enchantment,0.49,0.07,0.26,0.08,0.22,0.22,5831.0,0.4,{1}{R},"Commander creatures you own have “Whenever one or more creatures you control deal combat damage to a player, goad target creature that player controls.”(Until your next turn, that creature attacks each combat if able and attacks a player other than you if able.)",,https://scryfall.com/card/clb/192/popular-entertainer
1504,2.0,Invasion of Tarkir,M,Battle,6.99,4.78,,,2.24,0.0,5824.0,0.4,{1}{R},"(As a Siege enters, choose an opponent to protect it. You and others can attack it. When it’s defeated, exile it, then cast it transformed.)When Invasion of Tarkir enters the battlefield, reveal any number of Dragon cards from your hand. When you do, Invasion of Tarkir deals X plus 2 damage to any other target, where X is the number of cards revealed this way.(X can be 0.)",Defense: 5,https://scryfall.com/card/mom/149/invasion-of-tarkir-defiant-thundermaw
1505,1.0,Goblin Sledder,C,Creature,0.35,0.27,0.11,0.19,0.04,0.0,5821.0,0.4,{R},Sacrifice a Goblin: Target creature gets +1/+1 until end of turn.,1/1,https://scryfall.com/card/evg/41/goblin-sledder
1506,5.0,"Quintorius, Loremaster",R,Creature,0.49,0.14,0.26,0.09,0.02,0.11,2636.0,0.4,{3}{R}{W},"VigilanceAt the beginning of your end step, exile target noncreature, nonland card from your graveyard. Create a 3/2 red and white Spirit creature token.{1}{R}{W},{T}, Sacrifice a Spirit: Choose target card exiled with Quintorius. You may cast that card this turn without paying its mana cost. If that spell would be put into a graveyard, put it on the bottom of its owner’s library instead.",3/5,https://scryfall.com/card/mom/250/quintorius-loremaster
1507,3.0,Slagstorm,R,Sorcery,0.69,0.53,0.55,0.56,0.02,0.0,5810.0,0.4,{1}{R}{R},Choose one —• Slagstorm deals 3 damage to each creature.• Slagstorm deals 3 damage to each player.,,https://scryfall.com/card/mbs/75/slagstorm
1508,4.0,Needletooth Raptor,U,Creature,0.79,0.37,0.73,0.18,0.03,0.08,5808.0,0.4,{3}{R},"Enrage— Whenever Needletooth Raptor is dealt damage, it deals 5 damage to target creature an opponent controls.",2/2,https://scryfall.com/card/rix/107/needletooth-raptor
1509,3.0,Hissing Iguanar,C,Creature,0.35,0.02,0.11,0.1,0.03,0.29,5806.0,0.4,{2}{R},"Whenever another creature dies, you may have Hissing Iguanar deal 1 damage to target player or planeswalker.",3/1,https://scryfall.com/card/2x2/113/hissing-iguanar
1510,4.0,Vance's Blasting Cannons,R,Enchantment,0.49,0.32,,,0.02,0.07,5802.0,0.4,{3}{R},"At the beginning of your upkeep, exile the top card of your library. If it’s a nonland card, you may cast that card this turn.Whenever you cast your third spell in a turn, you may transform Vance’s Blasting Cannons.",,https://scryfall.com/card/xln/173/vances-blasting-cannons-spitfire-bastion
1511,6.0,Ravenous Tyrannosaurus,R,Creature,29.99,,29.48,22.42,,0.0,2600.0,0.4,{4}{R}{G},"Devour 3(As this enters the battlefield, you may sacrifice any number of creatures. This creature enters the battlefield with three times that many +1/+1 counters on it.)Whenever Ravenous Tyrannosaurus attacks, it deals damage equal to its power to up to one other target creature. Excess damage is dealt to that creature’s controller instead.",6/6,https://scryfall.com/card/rex/18/ravenous-tyrannosaurus
1512,6.0,"Angrath, Minotaur Pirate",M,Planeswalker,3.99,2.36,4.05,,,0.17,2784.0,0.4,{4}{B}{R},"+2: Angrath, Minotaur Pirate deals 1 damage to target opponent or planeswalker and each creature that player or that planeswalker’s controller controls.−3: Return target Pirate card from your graveyard to the battlefield.−11: Destroy all creatures target opponent controls. Angrath, Minotaur Pirate deals damage to that player equal to their total power.",Loyalty: 5,https://scryfall.com/card/rix/201/angrath-minotaur-pirate
1513,1.0,Built to Smash,C,Instant,0.35,0.07,0.11,0.12,0.03,0.0,5782.0,0.4,{R},"Target attacking creature gets +3/+3 until end of turn. If it’s an artifact creature, it gains trample until end of turn.",,https://scryfall.com/card/klr/115/built-to-smash
1514,4.0,Bonesplitter Sliver,C,Creature,0.35,0.09,0.11,0.19,0.03,0.24,5779.0,0.4,{3}{R},All Sliver creatures get +2/+0.,2/2,https://scryfall.com/card/cmm/874/bonesplitter-sliver
1515,3.0,Curse of the Nightly Hunt,U,Enchantment,0.35,0.13,0.18,0.17,0.03,0.07,5776.0,0.4,{2}{R},Enchant playerCreatures enchanted player controls attack each combat if able.,,https://scryfall.com/card/mb1/897/curse-of-the-nightly-hunt
1516,3.0,"Chandra, Fire of Kaladesh",M,Creature,2.29,1.78,,,0.02,0.09,5774.0,0.4,{1}{R}{R},"Whenever you cast a red spell, untap Chandra, Fire of Kaladesh.{T}: Chandra, Fire of Kaladesh deals 1 damage to target player or planeswalker. If Chandra has dealt 3 or more damage this turn, exile her, then return her to the battlefield transformed under her owner’s control.",2/2,https://scryfall.com/card/pctb/21/chandra-fire-of-kaladesh-chandra-roaring-flame
1517,3.0,Breakneck Rider,U,Creature,0.35,0.29,,0.14,0.03,0.0,5772.0,0.4,{1}{R}{R},"At the beginning of each upkeep, if no spells were cast last turn, transform Breakneck Rider.",3/3,https://scryfall.com/card/soi/147/breakneck-rider-neck-breaker
1518,3.0,Seasoned Pyromancer,M,Creature,13.99,6.93,18.42,11.8,3.82,0.23,5767.0,0.4,{1}{R}{R},"When Seasoned Pyromancer enters the battlefield, discard two cards, then draw two cards. For each nonland card discarded this way, create a 1/1 red Elemental creature token.{3}{R}{R}, Exile Seasoned Pyromancer from your graveyard: Create two 1/1 red Elemental creature tokens.",2/2,https://scryfall.com/card/2x2/123/seasoned-pyromancer
1519,4.0,"Zevlor, Elturel Exile",R,Creature,0.49,0.06,0.26,0.15,0.13,0.45,1459.0,0.4,{1}{U}{B}{R},"Haste{2},{T}: When you next cast an instant or sorcery spell that targets only a single opponent or a single permanent an opponent controls this turn, for each other opponent, choose that player or a permanent they control, copy that spell, and the copy targets the chosen player or permanent.",4/2,https://scryfall.com/card/clb/296/zevlor-elturel-exile
1520,1.0,Lunar Frenzy,U,Instant,0.35,0.1,0.18,0.1,0.03,0.13,5757.0,0.4,{X}{R},Target creature you control gets +X/+0 and gains first strike and trample until end of turn.,,https://scryfall.com/card/dbl/147/lunar-frenzy
1521,3.0,Goblin Offensive,U,Sorcery,2.99,3.15,2.94,0.99,0.06,0.2,5747.0,0.4,{X}{1}{R}{R},Create X 1/1 red Goblin creature tokens.,,https://scryfall.com/card/hop/56/goblin-offensive
1522,2.0,Akroan Hoplite,U,Creature,0.35,0.06,0.18,0.09,0.03,0.0,2603.0,0.4,{R}{W},"Whenever Akroan Hoplite attacks, it gets +X/+0 until end of turn, where X is the number of attacking creatures you control.",1/2,https://scryfall.com/card/mb1/1386/akroan-hoplite
