,CMC,Name,Rarity,Type_x,Card Kingdom ($),TCGPlayer ($),Face to Face ($),Cardmarket (€),Cardhoarder (Event Ticket - TIX),Salt,Decks,Inclusion,Mana Cost,Text,Stats,URL
1485,3.0,Prized Amalgam,R,Creature,0.49,0.27,0.55,0.41,0.18,0.2,3888.0,0.5,{1}{U}{B},"Whenever a creature enters the battlefield, if it entered from your graveyard or you cast it from your graveyard, return Prized Amalgam from your graveyard to the battlefield tapped at the beginning of the next end step.",3/3,https://scryfall.com/card/sir/240/prized-amalgam
1486,1.0,Vanishing,C,Enchantment,0.59,0.41,0.55,0.26,0.04,0.33,7460.0,0.5,{U},"Enchant creature{U}{U}: Enchanted creature phases out.(While it’s phased out, it’s treated as though it doesn’t exist. It phases in before its controller untaps during their next untap step.)",,https://scryfall.com/card/vis/48/vanishing
1487,2.0,Stormchaser Mage,U,Creature,0.35,0.14,0.18,0.29,0.03,0.09,3392.0,0.5,{U}{R},"Flying, hasteProwess(Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)",1/3,https://scryfall.com/card/ogw/159/stormchaser-mage
1488,4.0,"Braids, Conjurer Adept",R,Creature,0.49,0.26,0.26,0.18,0.02,0.43,7443.0,0.5,{2}{U}{U},"At the beginning of each player’s upkeep, that player may put an artifact, creature, or land card from their hand onto the battlefield.",2/2,https://scryfall.com/card/cmm/76/braids-conjurer-adept
1489,4.0,Sail into the West,R,Instant,0.49,0.22,0.26,0.49,0.42,0.19,3300.0,0.5,{2}{G}{U},"Will of the council— Starting with you, each player votes for return or embark. If return gets more votes, each player returns up to two cards from their graveyard to their hand, then you exile Sail into the West. If embark gets more votes or the vote is tied, each player may discard their hand and draw seven cards.",,https://scryfall.com/card/ltc/68/sail-into-the-west
1490,2.0,Scour All Possibilities,C,Sorcery,0.35,0.09,0.11,0.09,0.03,0.0,7425.0,0.5,{1}{U},"Scry 2, then draw a card.Flashback{4}{U}(You may cast this card from your graveyard for its flashback cost. Then exile it.)",,https://scryfall.com/card/j21/242/scour-all-possibilities
1491,3.0,Kefnet the Mindful,M,Creature,1.49,0.47,0.73,0.77,0.02,0.17,7424.0,0.5,{2}{U},"Flying, indestructibleKefnet the Mindful can’t attack or block unless you have seven or more cards in hand.{3}{U}: Draw a card, then you may return a land you control to its owner’s hand.",5/5,https://scryfall.com/card/akr/66/kefnet-the-mindful
1492,5.0,"Akim, the Soaring Wind",M,Creature,0.99,0.34,0.73,0.53,0.51,0.27,1643.0,0.5,{2}{U}{R}{W},"FlyingWhenever you create one or more tokens for the first time each turn, create a 1/1 white Bird creature token with flying.{3}{U}{R}{W}: Creature tokens you control gain double strike until end of turn.",3/4,https://scryfall.com/card/c20/6/akim-the-soaring-wind
1493,4.0,Nimbleclaw Adept,C,Creature,0.35,0.12,0.11,0.07,,0.12,7416.0,0.5,{3}{U},Bigby’s Hand—{T}: Untap two other target permanents. Activate only as a sorcery and only once each turn.,2/3,https://scryfall.com/card/clb/86/nimbleclaw-adept
1494,3.0,Rebuild,U,Instant,0.35,0.15,0.18,0.11,0.03,0.91,7414.0,0.5,{2}{U},"Return all artifacts to their owners’ hands.Cycling{2}({2}, Discard this card: Draw a card.)",,https://scryfall.com/card/mh1/66/rebuild
1495,4.0,Sharktocrab,U,Creature,0.35,0.09,0.18,0.11,0.03,0.17,3290.0,0.5,{2}{G}{U},"{2}{G}{U}: Adapt 1.(If this creature has no +1/+1 counters on it, put a +1/+1 counter on it.)Whenever one or more +1/+1 counters are put on Sharktocrab, tap target creature an opponent controls. That creature doesn’t untap during its controller’s next untap step.",4/4,https://scryfall.com/card/cmr/450/sharktocrab
1496,7.0,Reality Heist,U,Instant,0.35,0.04,0.18,0.17,0.01,0.13,7395.0,0.4,{5}{U}{U},This spell costs{1}less to cast for each artifact you control.Look at the top seven cards of your library. You may reveal up to two artifact cards from among them and put them into your hand. Put the rest on the bottom of your library in a random order.,,https://scryfall.com/card/neo/75/reality-heist
1497,5.0,Followed Footsteps,R,Enchantment,1.99,1.71,1.84,0.7,0.02,0.5,7385.0,0.4,{3}{U}{U},"Enchant creatureAt the beginning of your upkeep, create a token that’s a copy of enchanted creature.",,https://scryfall.com/card/cn2/111/followed-footsteps
1498,4.0,Spectral Arcanist,R,Creature,0.49,0.07,0.26,0.29,0.1,0.22,7385.0,0.4,{3}{U},"FlyingWhen Spectral Arcanist enters the battlefield, you may cast an instant or sorcery spell with mana value less than or equal to the number of Spirits you control from a graveyard without paying its mana cost. If that spell would be put into a graveyard, exile it instead.",3/2,https://scryfall.com/card/voc/15/spectral-arcanist
1499,4.0,"Grolnok, the Omnivore",R,Creature,0.49,0.21,0.26,0.16,0.02,0.0,3280.0,0.4,{2}{G}{U},"Whenever a Frog you control attacks, mill three cards.Whenever a permanent card is put into your graveyard from your library, exile it with a croak counter on it.You may play lands and cast spells from among cards you own in exile with croak counters on them.",3/3,https://scryfall.com/card/dbl/505/grolnok-the-omnivore
1500,2.0,Glorious Gale,C,Instant,0.35,0.03,0.11,0.08,0.03,0.25,7382.0,0.4,{1}{U},"Counter target creature spell. If it was a legendary spell, the Ring tempts you.",,https://scryfall.com/card/ltr/51/glorious-gale
1501,3.0,Bar the Gate,C,Instant,0.35,0.02,0.11,0.08,0.03,0.0,7381.0,0.4,{2}{U},Counter target creature or planeswalker spell. Venture into the dungeon.(Enter the first room or advance to the next room.),,https://scryfall.com/card/afr/47/bar-the-gate
1502,5.0,Graven Lore,R,Instant,0.49,0.12,0.26,0.11,0.02,0.0,7380.0,0.4,{3}{U}{U},"Scry X, where X is the amount of{S}spent to cast this spell, then draw three cards.({S}is mana from a snow source.)",,https://scryfall.com/card/khm/61/graven-lore
1503,5.0,Forceful Denial,C,Instant,0.35,0.05,0.18,0.06,0.04,0.71,7370.0,0.4,{3}{U}{U},"Cascade(When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)Counter target spell.",,https://scryfall.com/card/cmr/69/forceful-denial
1504,7.0,Enigma Thief,R,Creature,0.49,0.18,0.26,0.18,0.03,0.09,7344.0,0.4,{5}{U}{U},"Prowl{3}{U}(You may cast this spell for its prowl cost if you dealt combat damage to a player this turn with a Sphinx or Rogue.)FlyingWhen Enigma Thief enters the battlefield, for each opponent, return up to one target nonland permanent that player controls to its owner’s hand.",5/5,https://scryfall.com/card/znc/4/enigma-thief
1505,3.0,Nebelgast Herald,U,Creature,0.35,0.04,0.18,0.09,0.02,0.3,7331.0,0.4,{2}{U},"Flash(You may cast this spell any time you could cast an instant.)FlyingWhenever Nebelgast Herald or another Spirit enters the battlefield under your control, tap target creature an opponent controls.",2/1,https://scryfall.com/card/sir/83/nebelgast-herald
1506,4.0,"Tezzeret, Agent of Bolas",M,Planeswalker,2.79,4.33,2.94,3.94,0.1,0.1,3817.0,0.4,{2}{U}{B},"+1: Look at the top five cards of your library. You may reveal an artifact card from among them and put it into your hand. Put the rest on the bottom of your library in any order.−1: Target artifact becomes an artifact creature with base power and toughness 5/5.−4: Target player loses X life and you gain X life, where X is twice the number of artifacts you control.",Loyalty: 3,https://scryfall.com/card/sld/1043/tezzeret-agent-of-bolas
1507,4.0,Sphinx of Foresight,R,Creature,0.69,0.28,0.55,0.19,0.04,0.08,7307.0,0.4,{2}{U}{U},"You may reveal this card from your opening hand. If you do, scry 3 at the beginning of your first upkeep.FlyingAt the beginning of your upkeep, scry 1.",4/4,https://scryfall.com/card/rna/55/sphinx-of-foresight
1508,4.0,Stolen Goods,R,Sorcery,0.49,0.36,0.26,0.32,0.02,0.22,7291.0,0.4,{3}{U},"Target opponent exiles cards from the top of their library until they exile a nonland card. Until end of turn, you may cast that card without paying its mana cost.",,https://scryfall.com/card/c15/107/stolen-goods
1509,3.0,Treason of Isengard,C,Sorcery,0.35,0.03,0.11,0.04,0.03,0.11,7286.0,0.4,{2}{U},"Put up to one target instant or sorcery card from your graveyard on top of your library.Amass Orcs 2.(To amass Orcs 2, put two +1/+1 counters on an Army you control. It’s also an Orc. If you don’t control an Army, create a 0/0 black Orc Army creature token first.)",,https://scryfall.com/card/ltr/74/treason-of-isengard
1510,5.0,"Niv-Mizzet, Supreme",R,Creature,0.49,0.19,0.26,0.43,0.02,0.29,1008.0,0.4,{W}{U}{B}{R}{G},"Flying, hexproof from monocoloredEach instant and sorcery card in your graveyard that’s exactly two colors has jump-start.(You may cast that card from your graveyard by discarding a card in addition to paying its other costs. Then exile it.)",5/5,https://scryfall.com/card/mat/40/niv-mizzet-supreme
1511,1.0,Fly,U,Enchantment,0.35,0.05,0.18,0.09,0.03,0.08,7281.0,0.4,{U},"Enchant creatureEnchanted creature has flying and “Whenever this creature deals combat damage to a player, venture into the dungeon.”(Enter the first room or advance to the next room.)",,https://scryfall.com/card/afr/59/fly
1512,2.0,Perilous Research,C,Instant,0.59,0.33,0.73,0.33,0.03,0.0,7265.0,0.4,{1}{U},"Draw two cards, then sacrifice a permanent.",,https://scryfall.com/card/mma/58/perilous-research
1513,8.0,Kederekt Leviathan,R,Creature,0.49,0.32,0.26,0.21,0.02,0.36,7254.0,0.4,{6}{U}{U},"When Kederekt Leviathan enters the battlefield, return all other nonland permanents to their owners’ hands.Unearth{6}{U}({6}{U}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)",5/5,https://scryfall.com/card/2x2/55/kederekt-leviathan
1514,5.0,Gandalf the Grey,R,Creature,0.49,0.3,0.26,0.21,0.02,0.7,3298.0,0.4,{3}{U}{R},"Whenever you cast an instant or sorcery spell, choose one that hasn’t been chosen —• You may tap or untap target permanent.• Gandalf the Grey deals 3 damage to each opponent.• Copy target instant or sorcery spell you control. You may choose new targets for the copy.• Put Gandalf on top of its owner’s library.",3/4,https://scryfall.com/card/ltr/207/gandalf-the-grey
1515,6.0,Discontinuity,M,Instant,7.99,2.38,5.52,5.46,2.76,0.33,7249.0,0.4,{3}{U}{U}{U},"As long as it’s your turn, this spell costs{2}{U}{U}less to cast.End the turn.(Exile all spells and abilities from the stack, including this card. The player whose turn it is discards down to their maximum hand size. Damage wears off, and “this turn” and “until end of turn” effects end.)",,https://scryfall.com/card/m21/48/discontinuity
1516,4.0,Ink-Treader Nephilim,R,Creature,0.79,1.29,0.55,0.79,0.02,0.17,1137.0,0.4,{R}{G}{W}{U},"Whenever a player casts an instant or sorcery spell, if that spell targets only Ink-Treader Nephilim, copy the spell for each other creature that spell could target. Each copy targets a different one of those creatures.",3/3,https://scryfall.com/card/gpt/117/ink-treader-nephilim
1517,5.0,Pirated Copy,M,Creature,29.99,40.13,16.95,16.03,,0.38,7226.0,0.4,{4}{U},"You may have Pirated Copy enter the battlefield as a copy of any creature on the battlefield, except it’s a Pirate in addition to its other types and it has “Whenever this creature or another creature with the same name deals combat damage to a player, you may draw a card.”",0/0,https://scryfall.com/card/j22/16/pirated-copy
1518,1.0,Thermal Flux,C,Instant,0.35,0.34,0.11,0.32,0.03,0.0,7224.0,0.4,{U},Choose one —• Target nonsnow permanent becomes snow until end of turn.• Target snow permanent isn’t snow until end of turn.Draw a card at the beginning of the next turn’s upkeep.,,https://scryfall.com/card/csp/49/thermal-flux
1519,5.0,Ugin's Insight,R,Sorcery,0.49,0.24,0.26,0.16,0.02,0.1,7210.0,0.4,{3}{U}{U},"Scry X, where X is the highest mana value among permanents you control, then draw three cards.",,https://scryfall.com/card/bfz/87/ugins-insight
1520,9.0,Breaching Leviathan,R,Creature,2.99,5.2,4.05,5.16,6.58,0.38,7207.0,0.4,{7}{U}{U},"When Breaching Leviathan enters the battlefield, if you cast it from your hand, tap all nonblue creatures. Those creatures don’t untap during their controllers’ next untap steps.",9/9,https://scryfall.com/card/c14/12/breaching-leviathan
1521,3.0,Merieke Ri Berit,R,Creature,1.79,2.58,2.2,1.04,0.02,0.97,1881.0,0.4,{W}{U}{B},"Merieke Ri Berit doesn’t untap during your untap step.{T}: Gain control of target creature for as long as you control Merieke Ri Berit. When Merieke Ri Berit leaves the battlefield or becomes untapped, destroy that creature. It can’t be regenerated.",1/1,https://scryfall.com/card/tsb/95/merieke-ri-berit
1522,3.0,Mass Appeal,U,Sorcery,0.49,0.26,0.73,0.16,0.03,0.08,7206.0,0.4,{2}{U},Draw a card for each Human you control.,,https://scryfall.com/card/avr/66/mass-appeal
1523,3.0,Exotic Pets,U,Instant,0.35,0.03,0.18,0.05,0.03,0.05,3276.0,0.4,{1}{W}{U},"Create two 1/1 blue Fish creature tokens with “This creature can’t be blocked.” Then for each kind of counter among creatures you control, put a counter of that kind on either of those tokens.",,https://scryfall.com/card/snc/185/exotic-pets
1524,3.0,Frenetic Sliver,U,Creature,1.29,0.5,1.84,0.46,0.03,0.79,3276.0,0.4,{1}{U}{R},"All Slivers have “{0}: If this permanent is on the battlefield, flip a coin. If you win the flip, exile this permanent and return it to the battlefield under its owner’s control at the beginning of the next end step. If you lose the flip, sacrifice it.”",2/2,https://scryfall.com/card/sld/662/frenetic-sliver
1525,2.0,"Goldberry, River-Daughter",R,Creature,0.49,0.54,0.26,0.26,0.02,0.12,7195.0,0.4,{1}{U},"{T}: Move a counter of each kind not on Goldberry, River-Daughter from another target permanent you control onto Goldberry.{U},{T}: Move one or more counters from Goldberry onto another target permanent you control. If you do, draw a card.",1/3,https://scryfall.com/card/ltr/52/goldberry-river-daughter
1526,2.0,"Nicanzil, Current Conductor",U,Creature,0.35,0.06,0.18,0.02,0.01,0.0,3190.0,0.4,{G}{U},"Whenever a creature you control explores a land card, you may put a land card from your hand onto the battlefield tapped.Whenever a creature you control explores a nonland card, put a +1/+1 counter on Nicanzil, Current Conductor.",2/3,https://scryfall.com/card/lci/236/nicanzil-current-conductor
1527,5.0,Galloping Lizrog,U,Creature,0.35,0.09,0.18,0.02,0.03,0.42,3189.0,0.4,{3}{G}{U},"TrampleWhen Galloping Lizrog enters the battlefield, you may remove any number of +1/+1 counters from among creatures you control. If you do, put twice that many +1/+1 counters on Galloping Lizrog.",3/3,https://scryfall.com/card/rna/175/galloping-lizrog
1528,6.0,Draconic Lore,C,Instant,0.35,0.09,0.11,0.1,0.04,0.11,7178.0,0.4,{5}{U},This spell costs{2}less to cast if you control a Dragon.Draw three cards.,,https://scryfall.com/card/hbg/116/draconic-lore
1529,4.0,Tempt with Reflections,R,Sorcery,2.99,1.2,2.94,1.16,0.12,0.17,7178.0,0.4,{3}{U},"Tempting offer— Choose target creature you control. Create a token that’s a copy of that creature. Each opponent may create a token that’s a copy of that creature. For each opponent who does, create a token that’s a copy of that creature.",,https://scryfall.com/card/c13/60/tempt-with-reflections
1530,1.0,Read the Runes,R,Instant,0.99,0.5,0.73,0.32,0.02,0.18,7176.0,0.4,{X}{U},"Draw X cards. For each card drawn this way, discard a card unless you sacrifice a permanent.",,https://scryfall.com/card/plist/314/read-the-runes
1531,1.0,Mind Games,C,Instant,0.35,0.28,0.11,0.24,0.04,0.4,7164.0,0.4,{U},"Buyback{2}{U}(You may pay an additional{2}{U}as you cast this spell. If you do, put this card into your hand as it resolves.)Tap target artifact, creature, or land.",,https://scryfall.com/card/sth/38/mind-games
1532,3.0,Marang River Prowler,U,Creature,0.35,0.05,0.18,0.08,0.03,0.0,7151.0,0.4,{2}{U},Marang River Prowler can’t block and can’t be blocked.You may cast Marang River Prowler from your graveyard as long as you control a black or green permanent.,2/1,https://scryfall.com/card/znc/29/marang-river-prowler
1533,7.0,Scholar of the Ages,U,Creature,0.35,0.04,0.18,0.06,0.03,0.18,7146.0,0.4,{5}{U}{U},"When Scholar of the Ages enters the battlefield, return up to two target instant and/or sorcery cards from your graveyard to your hand.",3/3,https://scryfall.com/card/cmr/93/scholar-of-the-ages
1534,5.0,Sage of the Inward Eye,R,Creature,0.49,0.14,0.26,0.1,0.02,0.11,1579.0,0.4,{2}{U}{R}{W},"FlyingWhenever you cast a noncreature spell, creatures you control gain lifelink until end of turn.",3/4,https://scryfall.com/card/ktk/195/sage-of-the-inward-eye
1535,4.0,Hieroglyphic Illumination,C,Instant,0.35,0.03,0.11,0.06,0.03,0.14,7132.0,0.4,{3}{U},"Draw two cards.Cycling{U}({U}, Discard this card: Draw a card.)",,https://scryfall.com/card/j22/307/hieroglyphic-illumination
1536,2.0,"Kenessos, Priest of Thassa",R,Creature,5.49,2.99,5.15,2.24,,0.18,3166.0,0.4,{1}{U},"If you would scry a number of cards, scry that many cards plus one instead.{3}{G/U}: Look at the top card of your library. If it’s a Kraken, Leviathan, Octopus, or Serpent creature card, you may put it onto the battlefield. If you don’t put the card onto the battlefield, you may put it on the bottom of your library.",1/3,https://scryfall.com/card/j22/13/kenessos-priest-of-thassa
1537,3.0,Mindlink Mech,R,Artifact,0.49,0.12,0.26,0.16,0.01,0.11,7122.0,0.4,{2}{U},"FlyingWhenever Mindlink Mech becomes crewed for the first time each turn, until end of turn, Mindlink Mech becomes a copy of target nonlegendary creature that crewed it this turn, except it’s 4/3, it’s a Vehicle artifact in addition to its other types, and it has flying.Crew 1",4/3,https://scryfall.com/card/neo/62/mindlink-mech
1538,5.0,Empress Galina,R,Creature,4.99,5.12,4.42,4.53,0.3,1.29,7117.0,0.4,{3}{U}{U},"{U}{U},{T}: Gain control of target legendary permanent.(This effect lasts indefinitely.)",1/3,https://scryfall.com/card/plist/827/empress-galina
1539,6.0,Crush of Tentacles,M,Sorcery,1.29,1.11,1.84,1.03,0.02,0.27,7117.0,0.4,{4}{U}{U},"Surge{3}{U}{U}(You may cast this spell for its surge cost if you or a teammate has cast another spell this turn.)Return all nonland permanents to their owners’ hands. If this spell’s surge cost was paid, create an 8/8 blue Octopus creature token.",,https://scryfall.com/card/ogw/53/crush-of-tentacles
1540,3.0,Jhoira of the Ghitu,R,Creature,0.69,0.44,0.55,0.21,0.02,1.11,3236.0,0.4,{1}{U}{R},"{2}, Exile a nonland card from your hand: Put four time counters on the exiled card. If it doesn’t have suspend, it gains suspend.(At the beginning of your upkeep, remove a time counter from that card. When the last is removed, cast it without paying its mana cost. If it’s a creature, it has haste.)",2/2,https://scryfall.com/card/tsr/256/jhoira-of-the-ghitu
1541,4.0,"Anowon, the Ruin Thief",M,Creature,0.99,0.64,0.73,1.91,3.85,0.28,3705.0,0.4,{2}{U}{B},"Other Rogues you control get +1/+1.Whenever one or more Rogues you control deal combat damage to a player, that player mills a card for each 1 damage dealt to them. If the player mills at least one creature card this way, you draw a card.(To mill a card, a player puts the top card of their library into their graveyard.)",2/4,https://scryfall.com/card/znc/1/anowon-the-ruin-thief
1542,3.0,"Elrond, Lord of Rivendell",U,Creature,0.35,0.04,0.18,0.05,0.03,0.17,7111.0,0.4,{2}{U},"Whenever Elrond, Lord of Rivendell or another creature enters the battlefield under your control, scry 1. If this is the second time this ability has resolved this turn, the Ring tempts you.",3/2,https://scryfall.com/card/ltr/49/elrond-lord-of-rivendell
1543,4.0,Azure Fleet Admiral,C,Creature,0.35,0.05,0.11,0.09,0.01,0.08,7104.0,0.4,{3}{U},"When Azure Fleet Admiral enters the battlefield, you become the monarch.Azure Fleet Admiral can’t be blocked by creatures the monarch controls.",3/3,https://scryfall.com/card/lcc/144/azure-fleet-admiral
1544,2.0,"Naban, Dean of Iteration",R,Creature,0.49,0.35,0.26,0.23,0.02,0.14,7093.0,0.4,{1}{U},"If a Wizard entering the battlefield under your control causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time.",2/1,https://scryfall.com/card/dom/58/naban-dean-of-iteration
1545,4.0,"Soundwave, Sonic Spy",M,Creature,0.99,0.9,,,1.72,0.29,1851.0,0.4,{1}{W}{U}{B},"More Than Meets the Eye{2}{W}{U}{B}(You may cast this card converted for{2}{W}{U}{B}.)Whenever one or more creature tokens you control deal combat damage to a player, exile target instant or sorcery card with mana value equal to the damage dealt from their graveyard. Copy it. You may cast the copy without paying its mana cost. If you do, convert Soundwave.",5/4,https://scryfall.com/card/bot/14/soundwave-sonic-spy-soundwave-superior-captain
1546,5.0,Acquire,R,Sorcery,3.49,2.61,2.94,0.51,0.02,0.85,7075.0,0.4,{3}{U}{U},Search target opponent’s library for an artifact card and put that card onto the battlefield under your control. Then that player shuffles.,,https://scryfall.com/card/pidw/16/acquire
1547,3.0,Slitherwisp,R,Creature,0.69,0.24,0.73,0.23,0.02,0.2,3678.0,0.4,{U}{B}{B},"FlashWhenever you cast another spell that has flash, you draw a card and each opponent loses 1 life.",3/2,https://scryfall.com/card/iko/208/slitherwisp
1548,2.0,Drowned Secrets,R,Enchantment,0.79,0.47,0.73,0.69,0.02,0.25,7028.0,0.4,{1}{U},"Whenever you cast a blue spell, target player mills two cards.",,https://scryfall.com/card/grn/39/drowned-secrets
1549,1.0,Jace's Phantasm,C,Creature,0.35,0.22,0.36,0.21,0.03,0.0,7025.0,0.4,{U},FlyingJace’s Phantasm gets +4/+4 as long as an opponent has ten or more cards in their graveyard.,1/1,https://scryfall.com/card/mb1/408/jaces-phantasm
1550,4.0,Tamiyo's Epiphany,C,Sorcery,0.35,0.08,0.11,0.05,0.03,0.0,7020.0,0.4,{3}{U},"Scry 4, then draw two cards.",,https://scryfall.com/card/war/71/tamiyos-epiphany
1551,5.0,Círdan the Shipwright,R,Creature,0.49,0.15,0.26,0.24,0.23,0.25,3117.0,0.4,{3}{G}{U},"VigilanceSecret council— Whenever Círdan the Shipwright enters the battlefield or attacks, each player secretly votes for a player, then those votes are revealed. Each player draws a card for each vote they received. Each player who received no votes may put a permanent card from their hand onto the battlefield.",3/4,https://scryfall.com/card/ltc/50/c%C3%ADrdan-the-shipwright
1552,7.0,"Damia, Sage of Stone",M,Creature,5.49,4.84,5.52,3.31,0.11,0.27,1620.0,0.4,{4}{B}{G}{U},"DeathtouchSkip your draw step.At the beginning of your upkeep, if you have fewer than seven cards in hand, draw cards equal to the difference.",4/4,https://scryfall.com/card/cm2/2/damia-sage-of-stone
1553,7.0,Galecaster Colossus,R,Creature,2.99,3.11,4.42,2.92,2.05,0.71,7009.0,0.4,{5}{U}{U},Tap an untapped Wizard you control: Return target nonland permanent you don’t control to its owner’s hand.,5/6,https://scryfall.com/card/c17/10/galecaster-colossus
1554,4.0,"Gandalf, Friend of the Shire",U,Creature,0.35,0.07,0.18,0.08,0.03,0.25,7007.0,0.4,{3}{U},"FlashYou may cast sorcery spells as though they had flash.Whenever the Ring tempts you, if you chose a creature other than Gandalf, Friend of the Shire as your Ring-bearer, draw a card.",2/4,https://scryfall.com/card/pf23/1/gandalf-friend-of-the-shire
1555,2.0,Expel from Orazca,U,Instant,0.49,0.32,0.73,0.22,0.03,0.0,7003.0,0.4,{1}{U},"Ascend(If you control ten or more permanents, you get the city’s blessing for the rest of the game.)Return target nonland permanent to its owner’s hand. If you have the city’s blessing, you may put that permanent on top of its owner’s library instead.",,https://scryfall.com/card/rix/37/expel-from-orazca
1556,4.0,"Alela, Cunning Conqueror",M,Creature,0.99,0.54,0.73,0.42,0.75,0.41,3645.0,0.4,{2}{U}{B},"FlyingWhenever you cast your first spell during each opponent’s turn, create a 1/1 black Faerie Rogue creature token with flying.Whenever one or more Faeries you control deal combat damage to a player, goad target creature that player controls.",2/4,https://scryfall.com/card/woc/3/alela-cunning-conqueror
1557,3.0,"Sydri, Galvanic Genius",M,Creature,0.99,0.91,0.73,1.0,0.08,0.78,1826.0,0.4,{W}{U}{B},{U}: Target noncreature artifact becomes an artifact creature with power and toughness each equal to its mana value until end of turn.{W}{B}: Target artifact creature gains deathtouch and lifelink until end of turn.,2/2,https://scryfall.com/card/c16/224/sydri-galvanic-genius
1558,3.0,Bloodwater Entity,C,Creature,0.35,0.03,0.11,0.07,0.03,0.0,3181.0,0.4,{1}{U}{R},"FlyingProwess(Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)When Bloodwater Entity enters the battlefield, you may put target instant or sorcery card from your graveyard on top of your library.",2/2,https://scryfall.com/card/2x2/185/bloodwater-entity
1559,5.0,Nihiloor,M,Creature,0.99,0.34,0.73,0.41,,0.8,1825.0,0.4,{2}{W}{U}{B},"When Nihiloor enters the battlefield, for each opponent, tap up to one untapped creature you control. When you do, gain control of target creature that player controls with power less than or equal to the tapped creature’s power for as long as you control Nihiloor.Whenever you attack with a creature an opponent owns, you gain 2 life and that player loses 2 life.",3/5,https://scryfall.com/card/afc/53/nihiloor
1560,3.0,Feywild Visitor,U,Enchantment,0.35,0.1,0.18,0.13,0.44,0.0,6978.0,0.4,{2}{U},"Commander creatures you own have “Whenever one or more nontoken creatures you control deal combat damage to a player, you create a 1/1 blue Faerie Dragon creature token with flying.”",,https://scryfall.com/card/clb/70/feywild-visitor
1561,2.0,Augur of Bolas,U,Creature,0.35,0.13,0.11,0.12,0.03,0.18,6974.0,0.4,{1}{U},"When Augur of Bolas enters the battlefield, look at the top three cards of your library. You may reveal an instant or sorcery card from among them and put it into your hand. Put the rest on the bottom of your library in any order.",1/3,https://scryfall.com/card/mb1/292/augur-of-bolas
1562,1.0,Dizzy Spell,C,Instant,0.39,0.35,0.36,0.19,0.03,0.09,6962.0,0.4,{U},"Target creature gets -3/-0 until end of turn.Transmute{1}{U}{U}({1}{U}{U}, Discard this card: Search your library for a card with the same mana value as this card, reveal it, put it into your hand, then shuffle. Transmute only as a sorcery.)",,https://scryfall.com/card/rav/43/dizzy-spell
1563,3.0,Countervailing Winds,C,Instant,0.35,0.07,0.11,0.15,0.03,0.22,6957.0,0.4,{2}{U},"Counter target spell unless its controller pays{1}for each card in your graveyard.Cycling{2}({2}, Discard this card: Draw a card.)",,https://scryfall.com/card/akr/56/countervailing-winds
1564,2.0,Security Bypass,C,Enchantment,0.35,0.06,0.11,0.15,0.02,0.29,6947.0,0.4,{1}{U},"Enchant creatureAs long as enchanted creature is attacking alone, it can’t be blocked.Enchanted creature has “Whenever this creature deals combat damage to a player, it connives.”(Its controller draws a card, then discards a card. If they discarded a nonland card, they put a +1/+1 counter on this creature.)",,https://scryfall.com/card/snc/59/security-bypass
1565,2.0,Shapesharer,R,Creature,7.49,8.37,8.84,3.87,0.02,0.13,6931.0,0.4,{1}{U},Changeling(This card is every creature type.){2}{U}: Target Shapeshifter becomes a copy of target creature until your next turn.,1/1,https://scryfall.com/card/lrw/85/shapesharer
1566,5.0,Deadeye Plunderers,U,Creature,0.35,0.11,0.18,0.1,0.03,0.0,3604.0,0.4,{3}{U}{B},"Deadeye Plunderers gets +1/+1 for each artifact you control.{2}{U}{B}: Create a Treasure token.(It’s an artifact with “{T}, Sacrifice this artifact: Add one mana of any color.”)",3/3,https://scryfall.com/card/xln/220/deadeye-plunderers
1567,7.0,Arcane Endeavor,R,Sorcery,0.49,0.3,0.26,0.28,,0.45,6914.0,0.4,{5}{U}{U},Roll two d8 and choose one result. Draw cards equal to that result. Then you may cast an instant or sorcery spell with mana value less than or equal to the other result from your hand without paying its mana cost.,,https://scryfall.com/card/afc/14/arcane-endeavor
1568,6.0,Tolarian Kraken,U,Creature,0.35,0.07,0.18,0.09,0.03,0.17,6861.0,0.4,{4}{U}{U},"Whenever you draw a card, you may pay{1}. When you do, you may tap or untap target creature.",4/6,https://scryfall.com/card/j22/362/tolarian-kraken
1569,2.0,Arcane Infusion,U,Instant,0.35,0.05,0.18,0.08,0.03,0.0,3121.0,0.4,{U}{R},Look at the top four cards of your library. You may reveal an instant or sorcery card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.Flashback{3}{U}{R}(You may cast this card from your graveyard for its flashback cost. Then exile it.),,https://scryfall.com/card/dbl/210/arcane-infusion
