,CMC,Name,Rarity,Type_x,Card Kingdom ($),TCGPlayer ($),Face to Face ($),Cardmarket (€),Cardhoarder (Event Ticket - TIX),Salt,Decks,Inclusion,Mana Cost,Text,Stats,URL
793,5.0,Sadistic Hypnotist,U,Creature,0.59,0.66,0.73,0.79,0.05,0.89,7630.0,0.4,{3}{B}{B},Sacrifice a creature: Target player discards two cards. Activate only as a sorcery.,2/2,https://scryfall.com/card/mb1/761/sadistic-hypnotist
794,7.0,Cruel Reality,M,Enchantment,2.49,2.27,2.94,1.46,0.02,1.0,7627.0,0.4,{5}{B}{B},"Enchant playerAt the beginning of enchanted player’s upkeep, that player sacrifices a creature or planeswalker. If the player can’t, they lose 5 life.",,https://scryfall.com/card/akr/98/cruel-reality
795,4.0,The Long Reach of Night,U,Enchantment,0.35,0.04,,,0.02,0.33,7617.0,0.4,{3}{B},"(As this Saga enters and after your draw step, add a lore counter.)I, II — Each opponent sacrifices a creature unless they discard a card.III — Exile this Saga, then return it to the battlefield transformed under your control.",0/4,https://scryfall.com/card/neo/109/the-long-reach-of-night-animus-of-nights-reach
796,6.0,Lord of the Forsaken,M,Creature,0.99,0.53,0.73,0.84,0.09,0.3,7616.0,0.4,{4}{B}{B},"Flying, trample{B}, Sacrifice another creature: Target player mills three cards.Pay 1 life: Add{C}. Spend this mana only to cast a spell from your graveyard.",6/6,https://scryfall.com/card/dbl/110/lord-of-the-forsaken
797,5.0,Conspiracy,R,Enchantment,2.29,2.61,2.57,1.52,0.02,0.21,7611.0,0.4,{3}{B}{B},"As Conspiracy enters the battlefield, choose a creature type.Creatures you control are the chosen type. The same is true for creature spells you control and creature cards you own that aren’t on the battlefield.",,https://scryfall.com/card/fmb1/35/conspiracy
798,2.0,Oathsworn Vampire,U,Creature,0.35,0.1,0.18,0.11,0.02,0.1,7603.0,0.4,{1}{B},Oathsworn Vampire enters the battlefield tapped.You may cast Oathsworn Vampire from your graveyard if you gained life this turn.,2/2,https://scryfall.com/card/lcc/204/oathsworn-vampire
799,4.0,Mortivore,R,Creature,2.29,1.75,2.2,0.77,0.02,0.14,7585.0,0.4,{2}{B}{B},Mortivore’s power and toughness are each equal to the number of creature cards in all graveyards.{B}: Regenerate Mortivore.,*/*,https://scryfall.com/card/cm2/69/mortivore
800,3.0,Oath of Liliana,R,Enchantment,0.69,0.28,0.73,0.47,0.02,0.25,7578.0,0.4,{2}{B},"When Oath of Liliana enters the battlefield, each opponent sacrifices a creature.At the beginning of each end step, if a planeswalker entered the battlefield under your control this turn, create a 2/2 black Zombie creature token.",,https://scryfall.com/card/emn/99/oath-of-liliana
801,4.0,"Shelob, Dread Weaver",R,Creature,3.49,2.13,4.05,1.54,0.33,0.0,7573.0,0.4,{3}{B},"Whenever a nontoken creature an opponent controls dies, exile it.{2}{B}, Put a creature card exiled with Shelob, Dread Weaver into its owner’s graveyard: Put two +1/+1 counters on Shelob. Draw a card.{X}{1}{B}: Put target creature card with mana value X exiled with Shelob onto the battlefield tapped under your control.",3/3,https://scryfall.com/card/ltc/29/shelob-dread-weaver
802,1.0,Ghost Lantern,U,Artifact,0.35,0.18,,,,0.0,7572.0,0.4,{B},"Whenever a creature you control dies, put a +1/+1 counter on equipped creature.Equip{1}",,https://scryfall.com/card/hbg/155/ghost-lantern-bind-spirit
803,6.0,"Timothar, Baron of Bats",M,Creature,0.99,0.15,0.73,0.15,2.0,0.0,7568.0,0.4,{4}{B}{B},"Ward—Discard a card.Whenever another nontoken Vampire you control dies, you may pay{1}and exile it. If you do, create a 1/1 black Bat creature token with flying. It gains “When this creature deals combat damage to a player, sacrifice it and return the exiled card to the battlefield tapped.”",4/4,https://scryfall.com/card/lcc/210/timothar-baron-of-bats
804,3.0,Hypnotic Specter,R,Creature,1.29,0.87,1.1,0.76,0.02,0.29,7554.0,0.4,{1}{B}{B},"FlyingWhenever Hypnotic Specter deals damage to an opponent, that player discards a card at random.",2/2,https://scryfall.com/card/30a/109/hypnotic-specter
805,4.0,Stinkdrinker Bandit,U,Creature,0.35,0.08,0.18,0.13,0.03,0.13,7552.0,0.4,{3}{B},"Prowl{1}{B}(You may cast this for its prowl cost if you dealt combat damage to a player this turn with a Goblin or Rogue.)Whenever a Rogue you control attacks and isn’t blocked, it gets +2/+1 until end of turn.",2/1,https://scryfall.com/card/znc/55/stinkdrinker-bandit
806,2.0,Wight of Precinct Six,C,Creature,0.35,0.12,0.11,0.11,0.03,0.0,7544.0,0.4,{1}{B},Wight of Precinct Six gets +1/+1 for each creature card in your opponents’ graveyards.,1/1,https://scryfall.com/card/jmp/287/wight-of-precinct-six
807,7.0,Demon of Loathing,R,Creature,0.49,0.25,0.26,0.14,0.02,0.45,7540.0,0.4,{5}{B}{B},"Flying, trampleWhenever Demon of Loathing deals combat damage to a player, that player sacrifices a creature.",7/7,https://scryfall.com/card/gn3/45/demon-of-loathing
808,3.0,Succumb to Temptation,C,Instant,0.35,0.15,0.11,0.12,0.03,0.17,7531.0,0.4,{1}{B}{B},You draw two cards and you lose 2 life.,,https://scryfall.com/card/emn/107/succumb-to-temptation
809,2.0,Rune of Mortality,U,Enchantment,0.39,0.13,0.26,0.11,0.03,0.1,7506.0,0.4,{1}{B},"Enchant permanentWhen Rune of Mortality enters the battlefield, draw a card.As long as enchanted permanent is a creature, it has deathtouch.As long as enchanted permanent is an Equipment, it has “Equipped creature has deathtouch.”",,https://scryfall.com/card/khm/108/rune-of-mortality
810,4.0,Gravedigger,U,Creature,0.35,0.02,0.11,0.02,0.04,0.0,7504.0,0.4,{3}{B},"When Gravedigger enters the battlefield, you may return target creature card from your graveyard to your hand.",2/2,https://scryfall.com/card/j22/424/gravedigger
811,2.0,Psychomancer,U,Creature,0.49,0.13,0.73,0.23,,0.3,7498.0,0.4,{1}{B},"FlyingHarbinger of Despair— Whenever Psychomancer or another nontoken artifact you control is put into a graveyard from the battlefield or is put into exile from the battlefield, target opponent loses 1 life and you gain 1 life.",1/1,https://scryfall.com/card/40k/51/psychomancer
812,2.0,Sudden Edict,U,Instant,0.35,0.06,0.18,0.15,0.03,0.0,7437.0,0.4,{1}{B},"Split second(As long as this spell is on the stack, players can’t cast spells or activate abilities that aren’t mana abilities.)Target player sacrifices a creature.",,https://scryfall.com/card/j21/389/sudden-edict
813,5.0,Elvish Dreadlord,R,Creature,0.49,0.17,0.26,0.34,0.23,0.1,7423.0,0.4,{3}{B}{B},"DeathtouchWhen Elvish Dreadlord dies, non-Elf creatures get -3/-3 until end of turn.Encore{5}{B}{B}({5}{B}{B}, Exile this card from your graveyard: For each opponent, create a token copy that attacks that opponent this turn if able. They gain haste. Sacrifice them at the beginning of the next end step. Activate only as a sorcery.)",3/3,https://scryfall.com/card/cmr/121/elvish-dreadlord
814,3.0,Biting-Palm Ninja,R,Creature,0.49,0.17,0.26,0.32,0.01,0.22,7406.0,0.4,{2}{B},"Ninjutsu{2}{B}Biting-Palm Ninja enters the battlefield with a menace counter on it.Whenever Biting-Palm Ninja deals combat damage to a player, you may remove a menace counter from it. When you do, that player reveals their hand and you choose a nonland card from it. Exile that card.",3/3,https://scryfall.com/card/neo/88/biting-palm-ninja
815,4.0,Liliana's Reaver,R,Creature,0.59,0.26,0.26,0.62,0.02,0.14,7380.0,0.4,{2}{B}{B},"DeathtouchWhenever Liliana’s Reaver deals combat damage to a player, that player discards a card and you create a tapped 2/2 black Zombie creature token.",4/3,https://scryfall.com/card/jmp/251/lilianas-reaver
816,8.0,Shard of the Nightbringer,R,Creature,1.79,1.17,1.47,0.41,,1.0,7378.0,0.4,{5}{B}{B}{B},"FlyingDrain Life— When Shard of the Nightbringer enters the battlefield, if you cast it, target opponent loses half their life, rounded up. You gain life equal to the life lost this way.",8/8,https://scryfall.com/card/40k/55/shard-of-the-nightbringer
817,3.0,Funeral Rites,C,Sorcery,0.35,0.05,0.11,0.05,0.03,0.0,7341.0,0.4,{2}{B},"You draw two cards, lose 2 life, then mill two cards.",,https://scryfall.com/card/jmp/235/funeral-rites
818,5.0,Secret Salvage,R,Sorcery,0.49,0.27,0.26,0.33,0.02,0.08,7340.0,0.4,{3}{B}{B},"Exile target nonland card from your graveyard. Search your library for any number of cards with the same name as that card, reveal them, put them into your hand, then shuffle.",,https://scryfall.com/card/aer/71/secret-salvage
819,5.0,"Tivash, Gloom Summoner",R,Creature,0.49,0.25,0.26,0.18,0.7,0.25,7336.0,0.4,{4}{B},"LifelinkAt the beginning of your end step, if you gained life this turn, you may pay X life, where X is the amount of life you gained this turn. If you do, create an X/X black Demon creature token with flying.",4/4,https://scryfall.com/card/j22/476/tivash-gloom-summoner
820,6.0,"Nadier, Agent of the Duskenel",U,Creature,0.35,0.1,0.18,0.17,0.04,0.06,7321.0,0.4,{5}{B},"Whenever a token you control leaves the battlefield, put a +1/+1 counter on Nadier, Agent of the Duskenel.When Nadier leaves the battlefield, create a number of 1/1 green Elf Warrior creature tokens equal to its power.Partner(You can have two commanders if both have partner.)",3/3,https://scryfall.com/card/cmr/135/nadier-agent-of-the-duskenel
821,7.0,Repay in Kind,R,Sorcery,2.29,1.35,2.2,0.68,0.02,0.67,7313.0,0.4,{5}{B}{B},Each player’s life total becomes the lowest life total among all players.,,https://scryfall.com/card/plist/773/repay-in-kind
822,6.0,Thoughtrender Lamia,U,Creature,0.79,0.41,0.73,0.26,0.03,0.6,7305.0,0.4,{4}{B}{B},"Constellation— Whenever Thoughtrender Lamia or another enchantment enters the battlefield under your control, each opponent discards a card.",5/3,https://scryfall.com/card/jou/85/thoughtrender-lamia
823,6.0,"Sengir, the Dark Baron",R,Creature,0.49,0.16,0.26,0.11,0.2,0.13,7303.0,0.4,{4}{B}{B},"FlyingWhenever another creature dies, put two +1/+1 counters on Sengir, the Dark Baron.Whenever another player loses the game, you gain life equal to that player’s life total as the turn began.Partner(You can have two commanders if both have partner.)",4/4,https://scryfall.com/card/cmr/149/sengir-the-dark-baron
824,7.0,Plague of Vermin,R,Sorcery,17.99,14.48,16.21,5.84,0.02,0.56,7289.0,0.4,{6}{B},"Starting with you, each player may pay any amount of life. Repeat this process until no one pays life. Each player creates a 1/1 black Rat creature token for each 1 life they paid this way.",,https://scryfall.com/card/shm/73/plague-of-vermin
825,4.0,Pile On,R,Instant,0.49,0.4,0.26,0.54,0.07,0.3,7257.0,0.4,{3}{B},"Convoke(Your creatures can help cast this spell. Each creature you tap while casting this spell pays for{1}or one mana of that creature’s color.)Destroy target creature or planeswalker. Surveil 2.(Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",,https://scryfall.com/card/mom/122/pile-on
826,2.0,"Tymaret, Chosen from Death",U,Creature,0.35,0.02,0.18,0.04,0.03,0.14,7230.0,0.4,{B}{B},Tymaret’s toughness is equal to your devotion to black.(Each{B}in the mana costs of permanents you control counts toward your devotion to black.){1}{B}: Exile up to two target cards from graveyards. You gain 1 life for each creature card exiled this way.,2/*,https://scryfall.com/card/mul/18/tymaret-chosen-from-death
827,4.0,"King Macar, the Gold-Cursed",R,Creature,0.79,0.52,0.55,0.48,0.02,0.22,7224.0,0.4,{2}{B}{B},"Inspired— Whenever King Macar, the Gold-Cursed becomes untapped, you may exile target creature. If you do, create a Gold token.(It’s an artifact with “Sacrifice this artifact: Add one mana of any color.”)",2/3,https://scryfall.com/card/jou/74/king-macar-the-gold-cursed
828,2.0,March from the Black Gate,U,Enchantment,0.35,0.11,0.18,0.1,0.03,0.09,7217.0,0.4,{1}{B},"When March from the Black Gate enters the battlefield and whenever an Army you control attacks, amass Orcs 1.(Put a +1/+1 counter on an Army you control. It’s also an Orc. If you don’t control an Army, create a 0/0 black Orc Army creature token first.)",,https://scryfall.com/card/ltr/94/march-from-the-black-gate
829,6.0,Taste of Death,R,Sorcery,0.59,0.26,0.55,0.14,0.02,0.6,7204.0,0.4,{4}{B}{B},"Each player sacrifices three creatures. You create three Food tokens.(They’re artifacts with “{2},{T}, Sacrifice this artifact: You gain 3 life.”)",,https://scryfall.com/card/c21/156/taste-of-death
830,3.0,Basal Sliver,C,Creature,0.49,0.65,0.55,0.19,0.03,0.55,7175.0,0.4,{2}{B},All Slivers have “Sacrifice this permanent: Add{B}{B}.”,2/2,https://scryfall.com/card/sld/629/basal-sliver
831,3.0,Falkenrath Forebear,R,Creature,0.49,0.17,0.26,0.16,0.02,0.05,7167.0,0.4,{2}{B},"FlyingFalkenrath Forebear can’t block.Whenever Falkenrath Forebear deals combat damage to a player, create a Blood token.{B}, Sacrifice two Blood tokens: Return Falkenrath Forebear from your graveyard to the battlefield.",3/1,https://scryfall.com/card/dbl/378/falkenrath-forebear
832,2.0,Wake the Dead,R,Instant,0.49,0.33,0.26,0.78,0.33,0.41,7166.0,0.4,{X}{B}{B},Cast this spell only during combat on an opponent’s turn.Return X target creature cards from your graveyard to the battlefield. Sacrifice those creatures at the beginning of the next end step.,,https://scryfall.com/card/cmm/197/wake-the-dead
833,2.0,Demonic Gifts,C,Instant,0.35,0.05,0.11,0.17,0.03,0.5,7164.0,0.4,{1}{B},"Until end of turn, target creature gets +2/+0 and gains “When this creature dies, return it to the battlefield under its owner’s control.”",,https://scryfall.com/card/j22/398/demonic-gifts
834,2.0,Nezumi Graverobber,U,Creature,0.39,0.34,,0.1,0.03,0.3,7157.0,0.4,{1}{B},"{1}{B}: Exile target card from an opponent’s graveyard. If no cards are in that graveyard, flip Nezumi Graverobber.",2/1,https://scryfall.com/card/plist/108/nezumi-graverobber-nighteyes-the-desecrator
835,1.0,Putrid Imp,C,Creature,0.49,0.4,0.36,0.46,0.04,0.11,7155.0,0.4,{B},"Discard a card: Putrid Imp gains flying until end of turn.Threshold— As long as seven or more cards are in your graveyard, Putrid Imp gets +1/+1 and can’t block.",1/1,https://scryfall.com/card/vma/135/putrid-imp
836,2.0,Cut of the Profits,R,Sorcery,0.49,0.14,0.26,0.12,0.02,0.09,7144.0,0.4,{X}{B}{B},"Casualty 3(As you cast this spell, you may sacrifice a creature with power 3 or greater. When you do, copy this spell.)You draw X cards and you lose X life.",,https://scryfall.com/card/snc/72/cut-of-the-profits
837,2.0,Rite of Consumption,C,Sorcery,1.49,1.28,1.1,0.77,0.03,0.06,7143.0,0.4,{1}{B},"As an additional cost to cast this spell, sacrifice a creature.Rite of Consumption deals damage equal to the sacrificed creature’s power to target player or planeswalker. You gain life equal to the damage dealt this way.",,https://scryfall.com/card/shm/76/rite-of-consumption
838,1.0,March of Wretched Sorrow,R,Instant,0.59,0.24,0.73,0.3,0.62,0.2,7139.0,0.4,{X}{B},"As an additional cost to cast this spell, you may exile any number of black cards from your hand. This spell costs{2}less to cast for each card exiled this way.March of Wretched Sorrow deals X damage to target creature or planeswalker and you gain X life.",,https://scryfall.com/card/neo/111/march-of-wretched-sorrow
839,3.0,Priest of Gix,U,Creature,0.69,0.56,0.73,0.29,0.04,0.2,7125.0,0.4,{2}{B},"When Priest of Gix enters the battlefield, add{B}{B}{B}.",2/1,https://scryfall.com/card/plist/912/priest-of-gix
840,3.0,Death Cloud,R,Sorcery,3.49,3.82,4.42,2.08,0.02,1.46,7113.0,0.4,{X}{B}{B}{B},"Each player loses X life, discards X cards, sacrifices X creatures, then sacrifices X lands.",,https://scryfall.com/card/mma/76/death-cloud
841,2.0,Fathom Fleet Captain,R,Creature,0.49,0.09,0.36,0.17,0.02,0.35,7112.0,0.4,{1}{B},"MenaceWhenever Fathom Fleet Captain attacks, if you control another nontoken Pirate, you may pay{2}. If you do, create a 2/2 black Pirate creature token with menace.",2/1,https://scryfall.com/card/lcc/197/fathom-fleet-captain
842,3.0,Dark Tutelage,R,Enchantment,0.35,0.05,0.18,0.12,0.02,0.09,7097.0,0.4,{2}{B},"At the beginning of your upkeep, reveal the top card of your library and put that card into your hand. You lose life equal to its mana value.",,https://scryfall.com/card/wot/28/dark-tutelage
843,3.0,"Karumonix, the Rat King",R,Creature,0.69,0.37,0.73,0.21,0.02,0.6,7065.0,0.4,{1}{B}{B},"Toxic 1(Players dealt combat damage by this creature also get a poison counter.)Other Rats you control have toxic 1.When Karumonix enters the battlefield, look at the top five cards of your library. You may reveal any number of Rat cards from among them and put the revealed cards into your hand. Put the rest on the bottom of your library in a random order.",3/3,https://scryfall.com/card/one/98/karumonix-the-rat-king
844,5.0,Caress of Phyrexia,U,Sorcery,0.35,0.14,0.18,0.14,0.03,0.83,7035.0,0.4,{3}{B}{B},"Target player draws three cards, loses 3 life, and gets three poison counters.",,https://scryfall.com/card/onc/92/caress-of-phyrexia
845,5.0,Hatred,R,Instant,32.99,29.25,29.48,11.48,0.6,0.62,7024.0,0.4,{3}{B}{B},"As an additional cost to cast this spell, pay X life.Target creature gets +X/+0 until end of turn.",,https://scryfall.com/card/wc99/js64sb/hatred
846,5.0,Illicit Shipment,U,Sorcery,0.35,0.09,0.26,0.11,0.03,0.0,7013.0,0.4,{3}{B}{B},"Casualty 3(As you cast this spell, you may sacrifice a creature with power 3 or greater. When you do, copy this spell.)Search your library for a card, put it into your hand, then shuffle.",,https://scryfall.com/card/snc/83/illicit-shipment
847,1.0,Armor of Shadows,C,Instant,0.35,0.1,0.11,0.09,0.34,0.09,7010.0,0.4,{B},"Until end of turn, target creature gets +1/+0 and gains indestructible.(Damage and effects that say “destroy” don’t destroy it.)",,https://scryfall.com/card/hbg/142/armor-of-shadows
848,2.0,Nezumi Informant,C,Creature,0.35,0.13,0.11,0.13,0.03,0.0,7009.0,0.4,{1}{B},"When Nezumi Informant enters the battlefield, each opponent discards a card.",1/1,https://scryfall.com/card/mom/120/nezumi-informant
849,4.0,Consuming Vapors,R,Sorcery,0.49,0.19,0.26,0.23,0.02,0.33,7008.0,0.4,{3}{B},"Target player sacrifices a creature. You gain life equal to that creature’s toughness.Rebound(If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)",,https://scryfall.com/card/afc/96/consuming-vapors
850,4.0,Flesh-Eater Imp,U,Creature,0.49,0.3,0.73,0.24,0.03,0.36,7007.0,0.4,{3}{B},FlyingInfect(This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)Sacrifice a creature: Flesh-Eater Imp gets +1/+1 until end of turn.,2/2,https://scryfall.com/card/td2/58/flesh-eater-imp
851,4.0,Cryptek,R,Creature,0.49,0.16,0.26,0.15,,0.82,7006.0,0.4,{3}{B},"{1}{B},{T}: Choose another target artifact creature you control. When that creature dies this turn, return it to the battlefield tapped under your control.",3/3,https://scryfall.com/card/40k/33/cryptek
852,3.0,Lobelia Sackville-Baggins,R,Creature,0.49,0.24,0.26,0.26,0.02,0.19,7006.0,0.4,{2}{B},"FlashMenaceWhen Lobelia Sackville-Baggins enters the battlefield, exile target creature card from an opponent’s graveyard that was put there from the battlefield this turn, then create X Treasure tokens, where X is the exiled card’s power.",2/3,https://scryfall.com/card/ltr/93/lobelia-sackville-baggins
853,8.0,Reiver Demon,R,Creature,1.29,0.93,1.1,0.47,0.02,0.71,7004.0,0.4,{4}{B}{B}{B}{B},"FlyingWhen Reiver Demon enters the battlefield, if you cast it from your hand, destroy all nonartifact, nonblack creatures. They can’t be regenerated.",6/6,https://scryfall.com/card/cma/64/reiver-demon
854,3.0,Unbreathing Horde,R,Creature,0.59,0.24,0.26,0.34,0.02,0.0,7004.0,0.4,{2}{B},"Unbreathing Horde enters the battlefield with a +1/+1 counter on it for each other Zombie you control and each Zombie card in your graveyard.If Unbreathing Horde would be dealt damage, prevent that damage and remove a +1/+1 counter from it.",0/0,https://scryfall.com/card/scd/113/unbreathing-horde
855,6.0,Ringwraiths,R,Creature,0.79,0.44,0.55,1.16,0.06,0.2,6980.0,0.4,{4}{B}{B},"When Ringwraiths enters the battlefield, target creature an opponent controls gets -3/-3 until end of turn. If that creature is legendary, its controller loses 3 life.When the Ring tempts you, return Ringwraiths from your graveyard to your hand.",5/5,https://scryfall.com/card/ltr/284/ringwraiths
856,4.0,Pride of the Perfect,U,Enchantment,0.35,0.07,0.18,0.1,0.04,0.13,6973.0,0.4,{3}{B},Elves you control get +2/+0.,,https://scryfall.com/card/khc/52/pride-of-the-perfect
857,2.0,Unexpected Fangs,C,Instant,0.69,0.23,0.55,0.49,0.03,0.0,6958.0,0.4,{1}{B},Put a +1/+1 counter and a lifelink counter on target creature.,,https://scryfall.com/card/iko/102/unexpected-fangs
858,3.0,Virtus the Veiled,R,Creature,2.49,1.9,2.2,1.88,0.45,0.67,6954.0,0.4,{2}{B},"Partner with Gorm the Great(When this creature enters the battlefield, target player may put Gorm into their hand from their library, then shuffle.)DeathtouchWhenever Virtus the Veiled deals combat damage to a player, that player loses half their life, rounded up.",1/1,https://scryfall.com/card/plist/121/virtus-the-veiled
859,3.0,Dying to Serve,R,Enchantment,0.49,0.13,0.26,0.22,0.02,0.1,6948.0,0.4,{2}{B},"Whenever you discard one or more cards, create a tapped 2/2 black Zombie creature token. This ability triggers only once each turn.",,https://scryfall.com/card/dbl/376/dying-to-serve
860,4.0,Nightshade Harvester,R,Creature,0.49,0.14,0.26,0.23,0.03,0.5,6935.0,0.4,{3}{B},"Whenever a land enters the battlefield under an opponent’s control, that player loses 1 life. Put a +1/+1 counter on Nightshade Harvester.",2/2,https://scryfall.com/card/cmr/138/nightshade-harvester
861,5.0,Return Upon the Tide,U,Sorcery,0.35,0.06,0.18,0.07,0.03,0.17,6933.0,0.4,{4}{B},"Return target creature card from your graveyard to the battlefield. If it’s an Elf, create two 1/1 green Elf Warrior creature tokens.Foretell{3}{B}(During your turn, you may pay{2}and exile this card from your hand face down. Cast it on a later turn for its foretell cost.)",,https://scryfall.com/card/khm/106/return-upon-the-tide
862,3.0,Pestilent Cauldron,R,Artifact,0.49,0.12,,,0.02,0.15,2924.0,0.4,{2}{B},"{T}, Discard a card: Create a 1/1 black and green Pest creature token with “When this creature dies, you gain 1 life.”{1},{T}: Each opponent mills cards equal to the amount of life you gained this turn.{4},{T}: Exile four target cards from a single graveyard. Draw a card.",,https://scryfall.com/card/stx/154/pestilent-cauldron-restorative-burst
863,2.0,The Elderspell,R,Sorcery,0.69,0.36,0.55,0.26,0.02,0.7,6928.0,0.4,{B}{B},Destroy any number of target planeswalkers. Choose a planeswalker you control. Put two loyalty counters on it for each planeswalker destroyed this way.,,https://scryfall.com/card/war/89/the-elderspell
864,2.0,Scheming Aspirant,U,Creature,0.35,0.07,0.18,0.1,0.03,0.33,6923.0,0.4,{1}{B},"Whenever you proliferate, each opponent loses 2 life and you gain 2 life.",1/3,https://scryfall.com/card/one/107/scheming-aspirant
865,2.0,Stronghold Arena,R,Enchantment,0.49,0.1,0.26,0.06,0.01,0.06,1472.0,0.4,{1}{B},"Kicker{G}and/or{W}(You may pay an additional{G}and/or{W}as you cast this spell.)When Stronghold Arena enters the battlefield, you gain 3 life for each time it was kicked.Whenever one or more creatures you control deal combat damage to a player, you may reveal the top card of your library and put it into your hand. If you do, you lose life equal to its mana value.",,https://scryfall.com/card/dmu/110/stronghold-arena
866,2.0,Scion of Halaster,C,Enchantment,0.35,0.03,0.11,0.03,,0.17,6885.0,0.4,{1}{B},"Commander creatures you own have “The first time you would draw a card each turn, instead look at the top two cards of your library. Put one of them into your graveyard and the other back on top of your library. Then draw a card.”",,https://scryfall.com/card/clb/145/scion-of-halaster
867,2.0,Grafted Butcher,R,Creature,0.49,0.23,0.26,0.18,0.02,0.5,6877.0,0.4,{1}{B},"When Grafted Butcher enters the battlefield, Phyrexians you control gain menace until end of turn.Other Phyrexians you control get +1/+1.{3}{B}, Sacrifice an artifact or creature: Return Grafted Butcher from your graveyard to the battlefield. Activate only as a sorcery.",2/2,https://scryfall.com/card/mom/109/grafted-butcher
868,5.0,"Yargle, Glutton of Urborg",U,Creature,0.35,0.03,0.18,0.08,0.03,0.56,6831.0,0.4,{4}{B},,9/3,https://scryfall.com/card/cmm/202/yargle-glutton-of-urborg
869,3.0,Morbid Curiosity,U,Sorcery,0.35,0.1,0.18,0.12,0.03,0.0,6823.0,0.4,{1}{B}{B},"As an additional cost to cast this spell, sacrifice an artifact or creature.Draw cards equal to the mana value of the sacrificed permanent.",,https://scryfall.com/card/bbd/149/morbid-curiosity
870,8.0,Worst Fears,M,Sorcery,2.99,2.25,2.94,2.86,0.03,1.48,6819.0,0.4,{7}{B},You control target player during that player’s next turn. Exile Worst Fears.(You see all cards that player could see and make all decisions for the player.),,https://scryfall.com/card/jou/87/worst-fears
871,5.0,Curse of Thirst,U,Enchantment,0.35,0.3,0.18,0.3,0.03,0.0,6803.0,0.4,{4}{B},"Enchant playerAt the beginning of enchanted player’s upkeep, Curse of Thirst deals damage to that player equal to the number of Curses attached to them.",,https://scryfall.com/card/dka/57/curse-of-thirst
872,2.0,Blightbeetle,U,Creature,0.35,0.28,0.18,0.12,0.03,0.44,6798.0,0.4,{1}{B},"Protection from green(This creature can’t be blocked, targeted, dealt damage, enchanted, or equipped by anything green.)Creatures your opponents control can’t have +1/+1 counters put on them.",1/1,https://scryfall.com/card/m20/87/blightbeetle
873,2.0,Basilica Screecher,C,Creature,0.35,0.16,0.11,0.21,0.03,0.09,6794.0,0.4,{1}{B},"FlyingExtort(Whenever you cast a spell, you may pay{W/B}. If you do, each opponent loses 1 life and you gain that much life.)",1/2,https://scryfall.com/card/gtc/58/basilica-screecher
874,7.0,Technomancer,R,Creature,0.49,0.18,0.26,0.25,,0.18,6793.0,0.4,{5}{B}{B},"When Technomancer enters the battlefield, mill three cards, then return any number of artifact creature cards with total mana value 6 or less from your graveyard to the battlefield.",5/1,https://scryfall.com/card/40k/61/technomancer
875,2.0,Skirsdag High Priest,R,Creature,0.49,0.17,0.26,0.17,0.02,0.14,6787.0,0.4,{1}{B},"Morbid—{T}, Tap two untapped creatures you control: Create a 5/5 black Demon creature token with flying. Activate only if a creature died this turn.",1/2,https://scryfall.com/card/sis/34/skirsdag-high-priest
876,4.0,Their Number Is Legion,R,Sorcery,0.69,0.27,0.55,0.3,,0.2,6732.0,0.4,{X}{B}{B}{B}{B},"Create X tapped 2/2 black Necron Warrior artifact creature tokens, then you gain life equal to the number of artifacts you control. Exile Their Number Is Legion.You may cast Their Number Is Legion from your graveyard.",,https://scryfall.com/card/40k/63/their-number-is-legion
877,1.0,Pulse Tracker,C,Creature,0.35,0.24,0.11,0.19,0.03,0.0,6729.0,0.4,{B},"Whenever Pulse Tracker attacks, each opponent loses 1 life.",1/1,https://scryfall.com/card/ddm/43/pulse-tracker
878,3.0,Activated Sleeper,R,Creature,0.79,0.76,0.55,0.31,0.27,0.06,6722.0,0.4,{2}{B},"FlashYou may have Activated Sleeper enter the battlefield as a copy of any creature card in a graveyard that was put there from the battlefield this turn, except it’s a Phyrexian in addition to its other types.",0/0,https://scryfall.com/card/dmc/24/activated-sleeper
879,1.0,Shadowborn Apostle,C,Creature,2.49,1.2,2.94,0.79,0.03,0.56,6715.0,0.4,{B},"A deck can have any number of cards named Shadowborn Apostle.{B}, Sacrifice six creatures named Shadowborn Apostle: Search your library for a Demon creature card, put it onto the battlefield, then shuffle.",1/1,https://scryfall.com/card/ea1/6/shadowborn-apostle
880,5.0,Monumental Corruption,R,Sorcery,0.59,0.59,0.26,0.22,0.1,0.24,6714.0,0.4,{3}{B}{B},"Target player draws X cards and loses X life, where X is the number of artifacts you control.",,https://scryfall.com/card/onc/24/monumental-corruption
881,3.0,Cadaver Imp,C,Creature,0.35,0.04,0.11,0.07,0.03,0.06,6706.0,0.4,{1}{B}{B},"FlyingWhen Cadaver Imp enters the battlefield, you may return target creature card from your graveyard to your hand.",1/1,https://scryfall.com/card/cmm/141/cadaver-imp
