,CMC,Name,Rarity,Type_x,Card Kingdom ($),TCGPlayer ($),Face to Face ($),Cardmarket (€),Cardhoarder (Event Ticket - TIX),Salt,Decks,Inclusion,Mana Cost,Text,Stats,URL
760,4.0,Curse of Exhaustion,U,Enchantment,0.39,0.3,0.55,0.28,0.03,1.3,7244.0,0.5,{2}{W}{W},Enchant playerEnchanted player can’t cast more than one spell each turn.,,https://scryfall.com/card/dka/5/curse-of-exhaustion
761,4.0,Sunbond,U,Enchantment,0.69,0.25,0.73,0.48,0.03,0.07,7235.0,0.5,{3}{W},"Enchant creatureEnchanted creature has “Whenever you gain life, put that many +1/+1 counters on this creature.”",,https://scryfall.com/card/bng/28/sunbond
762,4.0,Kindred Boon,R,Enchantment,0.79,0.51,1.1,0.21,0.1,0.4,7223.0,0.5,{2}{W}{W},"As Kindred Boon enters the battlefield, choose a creature type.{1}{W}: Put a divinity counter on target creature you control of the chosen type.Each creature you control with a divinity counter on it has indestructible.",,https://scryfall.com/card/lcc/129/kindred-boon
763,3.0,Contractual Safeguard,R,Instant,0.49,0.17,0.26,0.24,,0.17,7220.0,0.5,{2}{W},"Addendum— If you cast this spell during your main phase, put a shield counter on a creature you control.(If it would be dealt damage or destroyed, remove a shield counter from it instead.)Choose a kind of counter on a creature you control. Put a counter of that kind on each other creature you control.",,https://scryfall.com/card/ncc/14/contractual-safeguard
764,3.0,Field Marshal,R,Creature,3.99,5.05,5.52,2.59,0.02,0.11,7213.0,0.5,{1}{W}{W},Other Soldier creatures get +1/+1 and have first strike.(They deal combat damage before creatures without first strike.),2/2,https://scryfall.com/card/sld/1168/field-marshal
765,2.0,Wall of Shards,U,Creature,2.99,3.94,3.68,0.86,0.03,0.1,7200.0,0.5,{1}{W},"Defender, flyingCumulative upkeep—An opponent gains 1 life.(At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)",1/8,https://scryfall.com/card/fmb1/18/wall-of-shards
766,7.0,Resolute Archangel,R,Creature,1.29,0.75,1.1,1.06,0.02,0.33,7194.0,0.5,{5}{W}{W},"FlyingWhen Resolute Archangel enters the battlefield, if your life total is less than your starting life total, it becomes equal to your starting life total.",4/4,https://scryfall.com/card/m15/28/resolute-archangel
767,6.0,"Ojer Taq, Deepest Foundation",M,Creature,27.99,23.07,,,0.13,0.0,7189.0,0.5,{4}{W}{W},"VigilanceIf one or more creature tokens would be created under your control, three times that many of those tokens are created instead.When Ojer Taq dies, return it to the battlefield tapped and transformed under its owner’s control.",6/6,https://scryfall.com/card/lci/26/ojer-taq-deepest-foundation-temple-of-civilization
768,4.0,Angelic Exaltation,U,Enchantment,0.35,0.19,0.18,0.09,0.03,0.09,7187.0,0.5,{3}{W},"Whenever a creature you control attacks alone, it gets +X/+X until end of turn, where X is the number of creatures you control.",,https://scryfall.com/card/rna/2/angelic-exaltation
769,3.0,Intrepid Hero,R,Creature,1.29,0.68,1.1,0.62,0.02,0.33,7183.0,0.5,{2}{W},{T}: Destroy target creature with power 4 or greater.,1/1,https://scryfall.com/card/m13/20/intrepid-hero
770,6.0,Protector of the Crown,R,Creature,2.49,1.87,2.2,1.53,0.78,0.0,7180.0,0.5,{5}{W},"When Protector of the Crown enters the battlefield, you become the monarch.All damage that would be dealt to you is dealt to Protector of the Crown instead.",2/5,https://scryfall.com/card/pz2/8/protector-of-the-crown
771,3.0,Born to Drive,U,Enchantment,0.35,0.06,0.18,0.11,0.02,0.17,7180.0,0.5,{2}{W},"Enchant artifact or creatureAs long as enchanted permanent is a creature, it gets +1/+1 for each creature and/or Vehicle you control.Channel—{2}{W}, Discard Born to Drive: Create two 1/1 colorless Pilot creature tokens with “This creature crews Vehicles as though its power were 2 greater.”",,https://scryfall.com/card/neo/6/born-to-drive
772,3.0,Astral Drift,R,Enchantment,0.49,0.09,0.26,0.14,0.02,0.5,7179.0,0.5,{2}{W},"Whenever you cycle Astral Drift or cycle another card while Astral Drift is on the battlefield, you may exile target creature. If you do, return that card to the battlefield under its owner’s control at the beginning of the next end step.Cycling{2}{W}({2}{W}, Discard this card: Draw a card.)",,https://scryfall.com/card/c20/76/astral-drift
773,5.0,Call for Unity,R,Enchantment,0.49,0.12,0.26,0.15,0.02,0.0,7172.0,0.5,{3}{W}{W},"Revolt— At the beginning of your end step, if a permanent you controlled left the battlefield this turn, put a unity counter on Call for Unity.Creatures you control get +1/+1 for each unity counter on Call for Unity.",,https://scryfall.com/card/ltc/163/call-for-unity
774,3.0,Glowrider,R,Creature,3.99,4.59,4.42,2.57,0.03,0.9,7171.0,0.5,{2}{W},Noncreature spells cost{1}more to cast.,2/1,https://scryfall.com/card/lgn/15/glowrider
775,4.0,Beregond of the Guard,R,Creature,0.69,0.16,0.55,0.42,0.12,0.09,7158.0,0.5,{3}{W},"Whenever Beregond of the Guard or another Human enters the battlefield under your control, creatures you control get +1/+1 and gain vigilance until end of turn.",3/3,https://scryfall.com/card/ltc/9/beregond-of-the-guard
776,4.0,Daru Warchief,U,Creature,2.79,2.81,2.57,0.7,0.04,0.29,7149.0,0.5,{2}{W}{W},Soldier spells you cast cost{1}less to cast.Soldier creatures you control get +1/+2.,1/1,https://scryfall.com/card/scg/6/daru-warchief
777,1.0,Orim's Chant,R,Instant,10.99,8.37,11.05,7.49,0.03,0.95,7138.0,0.5,{W},"Kicker{W}(You may pay an additional{W}as you cast this spell.)Target player can’t cast spells this turn. If this spell was kicked, creatures can’t attack this turn.",,https://scryfall.com/card/plist/821/orims-chant
778,4.0,Release the Dogs,U,Sorcery,0.69,0.19,0.73,0.13,0.04,0.0,7101.0,0.5,{3}{W},Create four 1/1 white Dog creature tokens.,,https://scryfall.com/card/plist/308/release-the-dogs
779,3.0,Second Sunrise,R,Instant,2.79,2.69,2.94,0.7,0.02,0.0,7101.0,0.5,{1}{W}{W},"Each player returns to the battlefield all artifact, creature, enchantment, and land cards in their graveyard that were put there from the battlefield this turn.",,https://scryfall.com/card/plist/584/second-sunrise
780,4.0,Riders of Gavony,R,Creature,0.49,0.13,0.26,0.18,0.02,0.29,7098.0,0.5,{2}{W}{W},"VigilanceAs Riders of Gavony enters the battlefield, choose a creature type.Human creatures you control have protection from creatures of the chosen type.",3/3,https://scryfall.com/card/mic/93/riders-of-gavony
781,2.0,Rally of Wings,U,Instant,0.35,0.14,0.18,0.15,0.03,0.07,7020.0,0.5,{1}{W},Untap all creatures you control. Creatures you control with flying get +2/+2 until end of turn.,,https://scryfall.com/card/scd/30/rally-of-wings
782,2.0,Benalish Sleeper,C,Creature,0.35,0.03,0.11,0.13,0.02,0.11,3540.0,0.5,{1}{W},"Kicker{B}(You may pay an additional{B}as you cast this spell.)When Benalish Sleeper enters the battlefield, if it was kicked, each player sacrifices a creature.",3/1,https://scryfall.com/card/dmu/8/benalish-sleeper
783,4.0,Essence Sliver,R,Creature,6.49,7.9,7.0,2.18,0.02,0.5,6983.0,0.5,{3}{W},"Whenever a Sliver deals damage, its controller gains that much life.",3/3,https://scryfall.com/card/sld/612/essence-sliver
784,2.0,Everybody Lives!,R,Instant,18.99,19.27,19.16,14.57,,0.0,6974.0,0.5,{1}{W},All creatures gain hexproof and indestructible until end of turn. Players gain hexproof until end of turn. Players can’t lose life this turn and players can’t lose the game or win the game this turn.,,https://scryfall.com/card/who/18/everybody-lives!
785,3.0,Abiding Grace,U,Enchantment,0.35,0.1,0.18,0.17,0.03,0.09,6952.0,0.5,{2}{W},"At the beginning of your end step, choose one —• You gain 1 life.• Return target creature card with mana value 1 from your graveyard to the battlefield.",,https://scryfall.com/card/j21/32/abiding-grace
786,2.0,Recommission,C,Sorcery,0.39,0.08,0.36,0.19,0.03,0.23,6952.0,0.5,{1}{W},"Return target artifact or creature card with mana value 3 or less from your graveyard to the battlefield. If a creature enters the battlefield this way, it enters with an additional +1/+1 counter on it.",,https://scryfall.com/card/bro/22/recommission
787,5.0,Celestial Ancient,R,Creature,0.69,0.53,0.73,0.29,0.02,0.08,6938.0,0.5,{3}{W}{W},"FlyingWhenever you cast an enchantment spell, put a +1/+1 counter on each creature you control.",3/3,https://scryfall.com/card/plist/407/celestial-ancient
788,3.0,Seal from Existence,U,Enchantment,0.35,0.14,0.18,0.14,0.03,0.24,6937.0,0.5,{1}{W}{W},"Ward{3}(Whenever this enchantment becomes the target of a spell or ability an opponent controls, counter it unless that player pays{3}.)When Seal from Existence enters the battlefield, exile target nonland permanent an opponent controls until Seal from Existence leaves the battlefield.",,https://scryfall.com/card/mom/35/seal-from-existence
789,2.0,Precinct Captain,R,Creature,0.49,0.22,0.26,0.24,0.02,0.1,6890.0,0.5,{W}{W},"First strikeWhenever Precinct Captain deals combat damage to a player, create a 1/1 white Soldier creature token.",2/2,https://scryfall.com/card/e01/18/precinct-captain
790,5.0,Essence of Orthodoxy,R,Creature,0.49,0.37,0.55,0.24,0.02,0.14,6887.0,0.5,{3}{W}{W},"FlyingWhenever Essence of Orthodoxy or another Phyrexian enters the battlefield under your control, incubate 2.(Create an Incubator token with two +1/+1 counters on it and “{2}: Transform this artifact.” It transforms into a 0/0 Phyrexian artifact creature.)",3/3,https://scryfall.com/card/mom/323/essence-of-orthodoxy
791,4.0,Songbirds' Blessing,R,Enchantment,2.99,2.47,2.94,1.11,1.27,0.14,6879.0,0.5,{3}{W},"Enchant creatureWhenever enchanted creature attacks, reveal cards from the top of your library until you reveal an Aura card. You may put that card onto the battlefield. If you don’t, put it into your hand. Put the rest on the bottom of your library in a random order.",,https://scryfall.com/card/woc/7/songbirds-blessing
792,2.0,Tocatli Honor Guard,R,Creature,0.49,0.27,0.26,0.21,0.02,1.09,6870.0,0.5,{1}{W},Creatures entering the battlefield don’t cause abilities to trigger.,1/3,https://scryfall.com/card/xln/42/tocatli-honor-guard
793,3.0,Metropolis Reformer,R,Creature,1.99,1.0,1.47,1.4,0.06,0.06,6861.0,0.5,{2}{W},"Flying, vigilanceYou have hexproof.Whenever Metropolis Reformer is dealt damage, you gain that much life.",2/3,https://scryfall.com/card/mat/4/metropolis-reformer
794,2.0,Justiciar's Portal,C,Instant,0.35,0.08,0.11,0.09,0.03,0.1,6846.0,0.5,{1}{W},"Exile target creature you control, then return that card to the battlefield under its owner’s control. It gains first strike until end of turn.",,https://scryfall.com/card/j22/202/justiciars-portal
795,2.0,Resolute Reinforcements,U,Creature,0.49,0.27,0.55,0.18,0.02,0.0,6826.0,0.4,{1}{W},"FlashWhen Resolute Reinforcements enters the battlefield, create a 1/1 white Soldier creature token.",1/1,https://scryfall.com/card/dmu/29/resolute-reinforcements
796,6.0,Deploy the Gatewatch,M,Sorcery,0.99,0.2,0.73,0.24,0.02,0.47,6802.0,0.4,{4}{W}{W},Look at the top seven cards of your library. Put up to two planeswalker cards from among them onto the battlefield. Put the rest on the bottom of your library in a random order.,,https://scryfall.com/card/cmm/819/deploy-the-gatewatch
797,2.0,Basri's Solidarity,U,Sorcery,0.35,0.09,0.18,0.14,0.03,0.36,6798.0,0.4,{1}{W},Put a +1/+1 counter on each creature you control.,,https://scryfall.com/card/m21/10/basris-solidarity
798,1.0,Progenitor Exarch,R,Creature,0.49,0.19,0.26,0.12,0.02,0.15,6776.0,0.4,{X}{X}{W},"When Progenitor Exarch enters the battlefield, incubate 3 X times.(To incubate 3, create an Incubator token with three +1/+1 counters on it and “{2}: Transform this artifact.” It transforms into a 0/0 Phyrexian artifact creature.){T}: Transform target Incubator token you control.",1/2,https://scryfall.com/card/mom/32/progenitor-exarch
799,3.0,Stalking Leonin,R,Creature,0.59,0.22,0.55,0.18,0.25,0.13,6770.0,0.4,{2}{W},"When Stalking Leonin enters the battlefield, secretly choose an opponent.Reveal the player you chose: Exile target creature that’s attacking you if it’s controlled by the chosen player. Activate only once.",3/3,https://scryfall.com/card/c21/105/stalking-leonin
800,3.0,Phyrexian Awakening,U,Enchantment,0.39,0.09,0.55,0.15,0.03,0.04,6770.0,0.4,{2}{W},"When Phyrexian Awakening enters the battlefield, incubate 4.(Create an Incubator token with four +1/+1 counters on it and “{2}: Transform this artifact.” It transforms into a 0/0 Phyrexian artifact creature.)Phyrexians you control have vigilance.",,https://scryfall.com/card/mom/30/phyrexian-awakening
801,3.0,"Mavinda, Students' Advocate",M,Creature,0.99,0.44,0.73,1.02,0.06,0.19,6770.0,0.4,{2}{W},"Flying{0}: You may cast target instant or sorcery card from your graveyard this turn. If that spell doesn’t target a creature you control, it costs{8}more to cast this way. If that spell would be put into your graveyard, exile it instead. Activate only once each turn.(You still pay the spell’s costs. Timing rules for the spell still apply.)",2/3,https://scryfall.com/card/stx/21/mavinda-students-advocate
802,3.0,Siege Veteran,R,Creature,0.79,0.25,0.73,0.3,0.02,0.0,6768.0,0.4,{2}{W},"At the beginning of combat on your turn, put a +1/+1 counter on target creature you control.Whenever another nontoken Soldier you control dies, create a 1/1 colorless Soldier artifact creature token.",2/2,https://scryfall.com/card/bro/25/siege-veteran
803,2.0,Fortified Rampart,C,Creature,0.35,0.15,0.11,0.12,0.03,0.0,6758.0,0.4,{1}{W},Defender,0/6,https://scryfall.com/card/bfz/27/fortified-rampart
804,5.0,"Djeru, With Eyes Open",R,Creature,0.49,0.36,0.26,0.2,0.02,0.24,6740.0,0.4,{3}{W}{W},"VigilanceWhen Djeru, With Eyes Open enters the battlefield, you may search your library for a planeswalker card, reveal it, put it into your hand, then shuffle.If a source would deal damage to a planeswalker you control, prevent 1 of that damage.",4/3,https://scryfall.com/card/hou/10/djeru-with-eyes-open
805,4.0,Scholarship Sponsor,R,Creature,0.49,0.2,0.26,0.17,,0.36,6702.0,0.4,{3}{W},"When Scholarship Sponsor enters the battlefield, each player who controls fewer lands than the player who controls the most lands searches their library for a number of basic land cards less than or equal to the difference, puts those cards onto the battlefield tapped, then shuffles.",3/3,https://scryfall.com/card/c21/22/scholarship-sponsor
806,6.0,Champions of Minas Tirith,R,Creature,0.79,0.21,0.73,0.43,0.11,0.42,6680.0,0.4,{5}{W},"When Champions of Minas Tirith enters the battlefield, you become the monarch.At the beginning of combat on each opponent’s turn, if you’re the monarch, that opponent may pay{X}, where X is the number of cards in their hand. If they don’t, they can’t attack you this combat.",4/6,https://scryfall.com/card/ltc/10/champions-of-minas-tirith
807,3.0,Sylvia Brightspear,R,Creature,2.49,1.55,2.2,1.46,0.27,0.17,6670.0,0.4,{2}{W},"Partner with Khorvath Brightflame(When this creature enters the battlefield, target player may put Khorvath into their hand from their library, then shuffle.)Double strikeDragons your team controls have double strike.",2/2,https://scryfall.com/card/bbd/10/sylvia-brightspear
808,2.0,Mandate of Peace,R,Instant,0.59,0.35,0.73,0.5,0.27,0.33,6663.0,0.4,{1}{W},"Cast this spell only during combat.Your opponents can’t cast spells this turn.End the combat phase.(Remove all attackers and blockers from combat. Exile all spells and abilities from the stack, including this spell.)",,https://scryfall.com/card/c19/4/mandate-of-peace
809,5.0,Sensor Splicer,C,Creature,0.35,0.08,0.11,0.08,0.03,0.39,6653.0,0.4,{4}{W},"When Sensor Splicer enters the battlefield, create a 3/3 colorless Phyrexian Golem artifact creature token.Golem creatures you control have vigilance.",1/1,https://scryfall.com/card/2x2/29/sensor-splicer
810,3.0,Ironclad Slayer,C,Creature,0.35,0.07,0.11,0.08,0.03,0.13,6638.0,0.4,{2}{W},"When Ironclad Slayer enters the battlefield, you may return target Aura or Equipment card from your graveyard to your hand.",3/2,https://scryfall.com/card/sir/35/ironclad-slayer
811,3.0,Call the Gatewatch,R,Sorcery,0.49,0.35,0.26,0.22,0.02,0.63,6626.0,0.4,{2}{W},"Search your library for a planeswalker card, reveal it, put it into your hand, then shuffle.",,https://scryfall.com/card/ogw/16/call-the-gatewatch
812,2.0,Rally the Ancestors,R,Instant,0.69,0.34,0.55,0.57,0.02,0.25,6622.0,0.4,{X}{W}{W},Return each creature card with mana value X or less from your graveyard to the battlefield. Exile those creatures at the beginning of your next upkeep. Exile Rally the Ancestors.,,https://scryfall.com/card/ea1/2/rally-the-ancestors
813,5.0,Timeless Dragon,R,Creature,0.49,0.16,0.26,0.24,0.02,0.08,6612.0,0.4,{3}{W}{W},"FlyingPlainscycling{2}({2}, Discard this card: Search your library for a Plains card, reveal it, put it into your hand, then shuffle.)Eternalize{2}{W}{W}({2}{W}{W}, Exile this card from your graveyard: Create a token that’s a copy of it, except it’s a 4/4 black Zombie Dragon with no mana cost. Eternalize only as a sorcery.)",5/5,https://scryfall.com/card/mh2/35/timeless-dragon
814,2.0,Spirit Loop,U,Enchantment,1.49,1.48,1.47,0.41,0.03,0.2,6611.0,0.4,{1}{W},"Enchant creature you controlWhenever enchanted creature deals damage, you gain that much life.When Spirit Loop is put into a graveyard from the battlefield, return Spirit Loop to its owner’s hand.",,https://scryfall.com/card/tsp/42/spirit-loop
815,2.0,Otherworldly Journey,C,Instant,0.35,0.18,0.11,0.12,0.03,0.06,6602.0,0.4,{1}{W},"Exile target creature. At the beginning of the next end step, return that card to the battlefield under its owner’s control with a +1/+1 counter on it.",,https://scryfall.com/card/mm2/30/otherworldly-journey
816,3.0,"Gilraen, Dúnedain Protector",R,Creature,0.79,0.46,0.73,0.57,0.2,0.13,6602.0,0.4,{2}{W},"{2},{T}: Exile another target creature you control. You may return that card to the battlefield under its owner’s control. If you don’t, at the beginning of the next end step, return that card to the battlefield under its owner’s control with a vigilance counter and a lifelink counter on it.",2/3,https://scryfall.com/card/ltc/13/gilraen-d%C3%BAnedain-protector
817,1.0,Wyrm's Crossing Patrol,C,Creature,0.35,0.09,0.11,0.14,1.08,0.06,6596.0,0.4,{W},"Myriad(Whenever this creature attacks, for each opponent other than defending player, you may create a token that’s a copy of this creature that’s tapped and attacking that player or a planeswalker they control. Exile the tokens at end of combat.)",1/1,https://scryfall.com/card/clb/51/wyrms-crossing-patrol
818,5.0,Catapult Master,R,Creature,0.79,1.11,0.73,0.19,0.02,0.12,6593.0,0.4,{3}{W}{W},Tap five untapped Soldiers you control: Exile target creature.,3/3,https://scryfall.com/card/ddf/18/catapult-master
819,2.0,Invasion of Gobakhan,R,Battle,4.99,2.95,,,1.7,0.7,6591.0,0.4,{1}{W},"(As a Siege enters, choose an opponent to protect it. You and others can attack it. When it’s defeated, exile it, then cast it transformed.)When Invasion of Gobakhan enters the battlefield, look at target opponent’s hand. You may exile a nonland card from it. For as long as that card remains exiled, its owner may play it. A spell cast this way costs{2}more to cast.",Defense: 3,https://scryfall.com/card/mom/22/invasion-of-gobakhan-lightshield-array
820,3.0,Promise of Bunrei,R,Enchantment,0.39,0.11,0.26,0.17,0.02,0.19,6556.0,0.4,{2}{W},"When a creature you control dies, sacrifice Promise of Bunrei. If you do, create four 1/1 colorless Spirit creature tokens.",,https://scryfall.com/card/voc/96/promise-of-bunrei
821,5.0,"Gwaihir, Greatest of the Eagles",R,Creature,0.69,0.19,0.55,0.41,0.27,0.15,6531.0,0.4,{4}{W},"FlyingWhenever Gwaihir attacks, target attacking creature gains flying until end of turn.At the beginning of each end step, if you gained 3 or more life this turn, create a 3/3 white Bird creature token with flying and “Whenever this creature attacks, target attacking creature gains flying until end of turn.”",5/5,https://scryfall.com/card/ltc/15/gwaihir-greatest-of-the-eagles
822,2.0,Norn's Inquisitor,U,Creature,0.35,0.08,0.18,0.08,0.02,0.09,6510.0,0.4,{1}{W},"When Norn’s Inquisitor enters the battlefield, incubate 2.(Create an Incubator token with two +1/+1 counters on it and “{2}: Transform this artifact.” It transforms into a 0/0 Phyrexian artifact creature.)Whenever a permanent you control transforms into a Phyrexian, put a +1/+1 counter on it.",1/1,https://scryfall.com/card/mom/29/norns-inquisitor
823,1.0,Topplegeist,U,Creature,0.59,0.2,0.73,0.14,0.03,0.1,6509.0,0.4,{W},"FlyingWhen Topplegeist enters the battlefield, tap target creature an opponent controls.Delirium— At the beginning of each opponent’s upkeep, if there are four or more card types among cards in your graveyard, tap target creature that player controls.",1/1,https://scryfall.com/card/sir/52/topplegeist
824,1.0,Archpriest of Iona,R,Creature,0.49,0.04,0.26,0.09,0.02,0.5,6506.0,0.4,{W},"Archpriest of Iona’s power is equal to the number of creatures in your party.(Your party consists of up to one each of Cleric, Rogue, Warrior, and Wizard.)At the beginning of combat on your turn, if you have a full party, target creature gets +1/+1 and gains flying until end of turn.",*/2,https://scryfall.com/card/clb/686/archpriest-of-iona
825,3.0,Gideon of the Trials,M,Planeswalker,2.49,1.58,2.94,1.54,0.03,0.63,6487.0,0.4,{1}{W}{W},"+1: Until your next turn, prevent all damage target permanent would deal.0: Until end of turn, Gideon of the Trials becomes a 4/4 Human Soldier creature with indestructible that’s still a planeswalker. Prevent all damage that would be dealt to him this turn.0: You get an emblem with “As long as you control a Gideon planeswalker, you can’t lose the game and your opponents can’t win the game.”",Loyalty: 3,https://scryfall.com/card/akr/19/gideon-of-the-trials
826,2.0,Show of Confidence,U,Instant,0.35,0.1,0.18,0.17,0.03,0.0,6435.0,0.4,{1}{W},"When you cast this spell, copy it for each other instant and sorcery spell you’ve cast this turn. You may choose new targets for the copies.Put a +1/+1 counter on target creature. It gains vigilance until end of turn.",,https://scryfall.com/card/stx/28/show-of-confidence
827,4.0,Commander's Insignia,R,Enchantment,0.49,0.19,0.26,0.14,0.47,0.13,6429.0,0.4,{2}{W}{W},Creatures you control get +1/+1 for each time you’ve cast your commander from the command zone this game.,,https://scryfall.com/card/scd/13/commanders-insignia
828,1.0,Mask of Law and Grace,C,Enchantment,0.59,0.4,0.73,0.32,0.04,0.42,6399.0,0.4,{W},Enchant creatureEnchanted creature has protection from black and from red.,,https://scryfall.com/card/uds/11/mask-of-law-and-grace
829,5.0,"Nahiri, the Lithomancer",R,Planeswalker,0.59,0.57,0.26,0.78,0.33,0.09,6389.0,0.4,{3}{W}{W},"+2: Create a 1/1 white Kor Soldier creature token. You may attach an Equipment you control to it.−2: You may put an Equipment card from your hand or graveyard onto the battlefield.−10: Create a colorless Equipment artifact token named Stoneforged Blade. It has indestructible, “Equipped creature gets +5/+5 and has double strike,” and equip{0}.Nahiri, the Lithomancer can be your commander.",Loyalty: 3,https://scryfall.com/card/cmm/45/nahiri-the-lithomancer
830,7.0,Valiant Changeling,U,Creature,0.35,0.06,0.18,0.08,0.03,0.07,6387.0,0.4,{5}{W}{W},This spell costs{1}less to cast for each creature type among creatures you control. This effect can’t reduce the amount of mana this spell costs by more than{5}.Changeling(This card is every creature type.)Double strike,3/3,https://scryfall.com/card/clb/711/valiant-changeling
831,1.0,Shield of Duty and Reason,C,Enchantment,0.49,0.54,0.36,0.2,0.04,0.1,6378.0,0.4,{W},Enchant creatureEnchanted creature has protection from green and from blue.,,https://scryfall.com/card/apc/16/shield-of-duty-and-reason
832,4.0,"Ajani, Adversary of Tyrants",M,Planeswalker,4.49,3.15,4.05,3.78,0.02,0.36,6341.0,0.4,{2}{W}{W},"+1: Put a +1/+1 counter on each of up to two target creatures.−2: Return target creature card with mana value 2 or less from your graveyard to the battlefield.−7: You get an emblem with “At the beginning of your end step, create three 1/1 white Cat creature tokens with lifelink.”",Loyalty: 4,https://scryfall.com/card/m19/3/ajani-adversary-of-tyrants
833,3.0,Mangara of Corondor,R,Creature,0.49,0.13,0.26,0.14,0.02,0.1,6335.0,0.4,{1}{W}{W},{T}: Exile Mangara of Corondor and target permanent.,1/1,https://scryfall.com/card/tsr/27/mangara-of-corondor
834,5.0,Ward Sliver,U,Creature,1.49,1.47,1.84,0.55,0.04,0.21,6322.0,0.4,{4}{W},"As Ward Sliver enters the battlefield, choose a color.All Slivers have protection from the chosen color.",2/2,https://scryfall.com/card/sld/617/ward-sliver
835,3.0,Ballot Broker,C,Creature,0.35,0.3,0.11,0.19,,0.63,6304.0,0.4,{2}{W},"While voting, you may vote an additional time.(The votes can be for different choices or for the same choice.)",2/3,https://scryfall.com/card/cn2/13/ballot-broker
836,7.0,Soul of Eternity,R,Creature,0.49,0.12,0.26,0.16,0.03,0.33,6298.0,0.4,{5}{W}{W},"Soul of Eternity’s power and toughness are each equal to your life total.Encore{7}{W}{W}({7}{W}{W}, Exile this card from your graveyard: For each opponent, create a token copy that attacks that opponent this turn if able. They gain haste. Sacrifice them at the beginning of the next end step. Activate only as a sorcery.)",*/*,https://scryfall.com/card/cmr/50/soul-of-eternity
837,4.0,"Icingdeath, Frost Tyrant",M,Creature,2.29,1.31,2.94,1.68,0.06,0.82,6290.0,0.4,{2}{W}{W},"Flying, vigilanceWhen Icingdeath, Frost Tyrant dies, create Icingdeath, Frost Tongue, a legendary white Equipment artifact token with “Equipped creature gets +2/+0,” “Whenever equipped creature attacks, tap target creature defending player controls,” and equip{2}.",4/3,https://scryfall.com/card/afr/20/icingdeath-frost-tyrant
838,3.0,Preeminent Captain,R,Creature,1.29,0.55,0.73,0.49,0.02,0.21,6274.0,0.4,{2}{W},"First strike(This creature deals combat damage before creatures without first strike.)Whenever Preeminent Captain attacks, you may put a Soldier creature card from your hand onto the battlefield tapped and attacking.",2/2,https://scryfall.com/card/m15/25/preeminent-captain
839,3.0,Brago's Representative,C,Creature,0.35,0.18,0.11,0.13,,0.0,6252.0,0.4,{2}{W},"While voting, you get an additional vote.(The votes can be for different choices or for the same choice.)",1/4,https://scryfall.com/card/plist/1016/bragos-representative
840,2.0,Banishing Slash,U,Sorcery,0.35,0.07,0.18,0.17,0.01,0.07,6234.0,0.4,{W}{W},"Destroy up to one target artifact, enchantment, or tapped creature. Then if you control an artifact and an enchantment, create a 2/2 white Samurai creature token with vigilance.",,https://scryfall.com/card/neo/3/banishing-slash
841,3.0,Celestial Unicorn,C,Creature,0.35,0.08,0.11,0.13,0.03,0.57,6209.0,0.4,{2}{W},"Whenever you gain life, put a +1/+1 counter on Celestial Unicorn.",3/2,https://scryfall.com/card/hbg/86/celestial-unicorn
842,1.0,Lay Down Arms,U,Sorcery,0.35,0.12,0.26,0.24,0.03,0.12,6201.0,0.4,{W},Exile target creature with mana value less than or equal to the number of Plains you control. Its controller gains 3 life.,,https://scryfall.com/card/bro/11/lay-down-arms
843,4.0,Majestic Heliopterus,U,Creature,0.35,0.15,0.18,0.1,0.02,0.0,6192.0,0.4,{3}{W},"FlyingWhenever Majestic Heliopterus attacks, another target Dinosaur you control gains flying until end of turn.",2/2,https://scryfall.com/card/lcc/131/majestic-heliopterus
844,2.0,Spectral Steel,U,Enchantment,0.35,0.05,0.18,0.02,0.03,0.0,6186.0,0.4,{1}{W},"Enchant creatureEnchanted creature gets +2/+2.{1}{W}, Exile Spectral Steel from your graveyard: Return another target Aura or Equipment card from your graveyard to your hand.",,https://scryfall.com/card/woc/75/spectral-steel
845,5.0,Avenging Huntbonder,R,Creature,0.49,0.06,0.26,0.14,0.36,0.12,6169.0,0.4,{3}{W}{W},"Double strikeWhenever Avenging Huntbonder attacks, put a double strike counter on another target attacking creature.",3/3,https://scryfall.com/card/ncc/194/avenging-huntbonder
846,1.0,Emerge Unscathed,C,Instant,0.35,0.21,0.18,0.24,0.03,0.3,6163.0,0.4,{W},"Target creature you control gains protection from the color of your choice until end of turn.Rebound(If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)",,https://scryfall.com/card/mb1/89/emerge-unscathed
847,1.0,Garrison Cat,C,Creature,0.35,0.08,0.11,0.07,0.03,0.0,6162.0,0.4,{W},"When Garrison Cat dies, create a 1/1 white Human Soldier creature token.",1/1,https://scryfall.com/card/iko/14/garrison-cat
848,1.0,Dauntless Bodyguard,U,Creature,0.35,0.3,0.18,0.23,0.03,0.5,6137.0,0.4,{W},"As Dauntless Bodyguard enters the battlefield, choose another creature you control.Sacrifice Dauntless Bodyguard: The chosen creature gains indestructible until end of turn.",2/1,https://scryfall.com/card/dom/14/dauntless-bodyguard
